K,skew,B,load,capfam,lam,cap_blocks,policy,W,p99_mean,p99_std,recomp_mean,recomp_std,hit_mean,p99_seeds,recomp_seeds
16,1.5,4,1.4,8,5.6,1024,bounded,1,33.76433670453503,5.641050861612816,119978.66666666667,12400.08143342436,0.8535416666666666,30.4140;39.5500;36.0186;43.8800;36.1455;36.7022;32.3859;39.6073;37.8027;34.7946;32.0614;21.8263;26.4975;32.2086;41.9649;26.0022;24.7611;33.0603;39.0357;29.0441;40.9717;34.9271;28.4179;32.2646,104448;133120;133120;139264;129024;124928;133120;114688;120832;124928;106496;104448;100352;104448;139264;114688;104448;100352;124928;118784;133120;131072;118784;120832
16,1.5,4,1.4,8,5.6,1024,bounded,2,32.31842875537379,6.134997213134067,115968,13137.731108021151,0.8584375,30.4421;36.3401;34.5026;44.5912;34.6279;31.6911;32.3824;40.9298;37.1153;35.8098;32.1751;19.4413;27.0416;33.6641;40.0616;22.1760;23.0519;27.5948;36.7865;26.0929;39.0324;33.4193;26.1099;30.5626,102400;124928;126976;141312;124928;112640;133120;118784;116736;126976;106496;96256;102400;110592;133120;104448;100352;86016;118784;110592;129024;126976;112640;116736
16,1.5,4,1.4,8,5.6,1024,bounded,4,30.465444901579616,6.538860159831399,111360,12936.65716739323,0.8640625,30.1552;34.8692;33.0706;44.5596;30.2216;29.5727;28.3784;40.6642;31.5968;30.4594;32.6003;20.0926;24.3173;29.7706;36.0450;20.7717;18.0490;30.8411;37.6840;24.7122;40.3604;32.8986;22.9671;26.5130,104448;122880;124928;139264;112640;106496;124928;118784;104448;112640;108544;96256;94208;98304;122880;100352;86016;96256;120832;110592;131072;124928;106496;104448
16,1.5,4,1.4,8,5.6,1024,bounded,8,28.111441527952437,4.66457771005298,104277.33333333333,10524.751947459643,0.8727083333333333,29.3521;31.1633;30.2021;37.9381;28.1371;25.9667;26.9613;31.3622;27.4889;29.2583;32.0737;18.7513;23.3477;29.4510;34.0548;17.6568;21.8111;30.7056;27.6672;24.3715;33.4107;31.5417;23.7171;28.2846,98304;116736;114688;124928;108544;98304;118784;92160;90112;108544;106496;92160;92160;98304;114688;90112;98304;96256;90112;106496;110592;120832;104448;110592
16,1.5,4,1.4,8,5.6,1024,bounded,16,25.90185472270419,3.774822321257138,96768,7198.411676659419,0.881875,27.6289;29.3998;26.3949;32.1544;28.0611;23.6393;22.4670;32.0169;28.4688;24.5521;25.4110;18.7424;21.3516;24.5160;31.1830;21.0441;21.4744;29.6916;26.7326;23.4221;31.6977;25.7795;21.8853;23.9301,92160;110592;102400;104448;106496;86016;104448;90112;94208;94208;90112;90112;88064;81920;104448;100352;92160;94208;94208;100352;104448;102400;100352;94208
16,1.5,4,1.4,8,5.6,1024,bounded,32,23.82562744067599,3.4156453948604764,86528,6695.268777278475,0.894375,24.9084;23.3154;26.0781;30.2855;24.1347;22.4835;18.8858;31.8206;25.1417;23.7441;24.6585;20.0256;17.0716;23.8590;28.2317;20.9269;19.3897;26.1421;25.6089;22.4202;25.7200;23.7720;19.6591;23.5320,81920;90112;100352;94208;92160;81920;94208;83968;86016;86016;79872;83968;71680;75776;92160;94208;81920;77824;81920;92160;83968;90112;90112;90112
16,2.0,4,0.7,5,2.8,640,greedy,0,2.7492369145753766,0.7583815267628644,104021.33333333333,13245.921468722196,0.8730208333333334,1.7894;2.7606;2.4133;2.8510;2.0540;2.2401;2.6567;3.5980;2.6020;3.3274;2.9611;2.2063;1.6135;2.4872;2.4912;3.1685;2.2287;3.4006;3.5415;1.9119;3.5232;3.8658;1.5944;4.6953,77824;124928;104448;133120;108544;116736;98304;90112;102400;114688;104448;102400;92160;94208;129024;94208;83968;98304;102400;98304;114688;112640;94208;104448
16,2.0,4,0.7,5,2.8,640,vtc,0,6.616769150599689,2.620762393854714,109738.66666666667,14456.383442003129,0.8660416666666667,3.7555;7.6967;6.2988;4.8407;6.1937;5.6830;6.0846;8.7804;9.6954;6.3734;11.9656;4.7540;2.8879;4.5473;7.3279;3.2358;4.5471;9.0837;7.8446;4.9035;6.7019;13.2499;3.4124;8.9387,79872;129024;114688;139264;122880;116736;108544;100352;106496;114688;112640;112640;94208;94208;137216;96256;88064;106496;108544;98304;122880;118784;96256;114688
16,2.0,4,0.7,5,2.8,640,bounded,1,2.8982961999254644,0.8868819382090458,107605.33333333333,13725.409753041578,0.8686458333333333,1.9283;3.2643;2.8726;2.6671;3.0911;1.7349;3.6162;3.5162;4.1236;3.3168;2.8461;2.4127;1.7498;1.9470;3.4568;2.8546;2.5038;2.4291;3.4403;2.0422;3.0217;3.5223;1.5744;5.6274,79872;126976;110592;139264;118784;112640;108544;100352;104448;118784;106496;108544;94208;94208;133120;94208;88064;100352;108544;98304;116736;112640;94208;112640
16,2.0,4,0.7,5,2.8,640,bounded,2,2.660677334361687,0.9136579366444968,106752,13498.589753501414,0.8696875,1.7241;2.9730;2.7651;2.5246;1.8922;1.7472;3.3949;3.2896;4.1380;2.7529;3.0750;2.1927;1.4178;2.0898;2.4512;2.5178;2.3198;2.4281;2.7847;1.7097;2.8523;3.5417;1.5944;5.6797,79872;124928;110592;137216;116736;116736;104448;96256;106496;116736;108544;106496;92160;92160;131072;94208;88064;100352;106496;98304;116736;114688;94208;108544
16,2.0,4,0.7,5,2.8,640,bounded,4,2.6087104917530755,0.7904544968561111,105642.66666666667,14113.834095981463,0.8710416666666667,1.6486;3.2050;2.7486;2.7690;1.6616;1.9167;2.8883;2.9769;2.8154;2.7458;2.7771;2.1832;1.7336;2.0794;2.9894;2.8266;2.1697;2.7092;2.9649;1.7097;2.4278;3.6718;1.6649;5.3258,77824;126976;108544;135168;110592;116736;102400;90112;104448;114688;106496;102400;92160;92160;135168;94208;86016;100352;106496;98304;114688;116736;94208;108544
16,2.0,4,0.7,5,2.8,640,bounded,8,2.7189002812671332,0.7556232367294529,104448,13166.797839009048,0.8725,1.7894;3.5629;2.9901;2.7927;2.0540;2.2401;2.6567;3.2705;2.7290;3.2568;2.9635;2.2063;1.6135;2.4872;2.4912;3.1685;2.4526;3.1262;3.1329;1.9119;2.1951;3.4389;1.5944;5.1293,77824;124928;104448;133120;108544;116736;98304;90112;102400;116736;104448;102400;92160;94208;129024;94208;86016;100352;104448;98304;112640;114688;94208;106496
16,2.0,4,0.7,5,2.8,640,bounded,16,2.7524871151064674,0.7668350525700629,104021.33333333333,13245.921468722196,0.8730208333333334,1.7894;2.7606;2.4133;2.8510;2.0540;2.2401;2.6567;3.5980;2.6020;3.3274;2.9611;2.2063;1.6135;2.4872;2.4912;3.1685;2.2287;3.4006;3.5415;1.9119;3.5232;3.8658;1.5944;4.7734,77824;124928;104448;133120;108544;116736;98304;90112;102400;114688;104448;102400;92160;94208;129024;94208;83968;98304;102400;98304;114688;112640;94208;104448
16,2.0,4,0.7,5,2.8,640,bounded,32,2.7492369145753766,0.7583815267628644,104021.33333333333,13245.921468722196,0.8730208333333334,1.7894;2.7606;2.4133;2.8510;2.0540;2.2401;2.6567;3.5980;2.6020;3.3274;2.9611;2.2063;1.6135;2.4872;2.4912;3.1685;2.2287;3.4006;3.5415;1.9119;3.5232;3.8658;1.5944;4.6953,77824;124928;104448;133120;108544;116736;98304;90112;102400;114688;104448;102400;92160;94208;129024;94208;83968;98304;102400;98304;114688;112640;94208;104448
16,2.0,4,0.7,6,2.8,768,greedy,0,2.3038723653696644,0.8894752863640434,83968,13033.392190830444,0.8975,1.2375;2.1997;1.7037;2.1429;1.2231;1.5626;1.9928;3.2223;1.8047;3.3081;2.6252;1.8119;1.1801;1.7629;1.8584;3.1685;2.2287;3.4006;2.8947;1.3396;3.3726;3.0974;1.4595;4.6953,63488;102400;83968;114688;90112;90112;90112;77824;79872;96256;65536;67584;75776;77824;104448;79872;59392;86016;83968;86016;90112;96256;75776;77824
16,2.0,4,0.7,6,2.8,768,vtc,0,4.621812815689317,2.572419989144547,86357.33333333333,13923.722618450698,0.8945833333333333,1.7669;4.3507;5.1880;2.6271;3.9435;3.8031;6.0846;6.1582;6.3017;3.3784;4.2284;1.6481;1.9324;2.0436;5.3958;3.2358;3.4894;7.8742;6.7100;1.6265;5.4227;12.7217;2.5026;8.4900,63488;104448;86016;116736;94208;92160;96256;77824;86016;96256;69632;69632;75776;77824;108544;79872;59392;88064;83968;86016;94208;104448;75776;86016
16,2.0,4,0.7,6,2.8,768,bounded,1,2.3031448348825765,0.9337168564140752,85333.33333333333,13516.11042012046,0.8958333333333334,1.1051;2.9829;2.7877;1.7499;3.0657;1.7333;2.0081;2.5226;2.3795;2.5019;2.5571;1.4925;1.1460;1.3887;2.0848;2.8546;2.1346;2.4291;2.3901;1.1309;2.2576;3.3711;1.5744;5.6274,63488;106496;86016;114688;94208;92160;88064;77824;81920;96256;67584;67584;75776;77824;106496;79872;59392;88064;86016;86016;94208;98304;75776;83968
16,2.0,4,0.7,6,2.8,768,bounded,2,2.175583291433047,0.9170002240410026,85333.33333333333,13541.94563404962,0.8958333333333334,1.1170;2.9730;1.7368;1.5972;1.7882;1.5970;1.9946;2.4262;2.2786;2.4275;2.4464;1.5469;1.1460;1.7428;2.0212;2.5178;1.9173;2.4281;2.4886;1.1309;2.2397;3.3781;1.5944;5.6797,63488;106496;83968;114688;94208;92160;90112;77824;81920;96256;67584;67584;75776;77824;106496;79872;59392;88064;86016;86016;94208;98304;75776;83968
16,2.0,4,0.7,6,2.8,768,bounded,4,2.114343502091094,0.8539150964114554,84650.66666666667,13373.124624493044,0.8966666666666666,1.2375;2.1997;1.7037;1.8240;1.1405;1.6660;1.6830;2.6039;1.7495;2.3486;2.1287;1.5867;1.1801;1.8105;1.7344;2.8266;2.1129;2.6903;2.6623;1.3396;2.4278;3.0974;1.6649;5.3258,63488;104448;83968;114688;90112;94208;88064;77824;77824;94208;65536;67584;75776;77824;104448;79872;59392;88064;86016;86016;92160;100352;75776;83968
16,2.0,4,0.7,6,2.8,768,bounded,8,2.1861307779040233,0.880026514415061,84480,13183.378626133743,0.896875,1.2375;2.8731;1.7037;2.1429;0.9872;1.5626;1.9928;2.9634;1.8047;2.5408;2.4255;1.8119;1.1801;1.7629;1.8584;3.1685;2.4526;3.1262;2.2325;1.3396;1.7003;3.0109;1.4595;5.1293,63488;106496;83968;114688;90112;90112;90112;77824;79872;96256;65536;67584;75776;77824;104448;79872;59392;88064;83968;86016;90112;94208;75776;86016
16,2.0,4,0.7,6,2.8,768,bounded,16,2.3147755837300577,0.905758584637189,83968,12925.67635883451,0.8975,1.2375;2.1997;1.7037;2.1429;1.2231;1.5626;1.9928;3.2223;1.8047;3.3081;2.6252;1.8119;1.1801;1.7629;1.8584;3.1685;2.2287;3.4006;2.8947;1.3396;3.3726;3.2811;1.4595;4.7734,63488;102400;83968;114688;90112;90112;90112;77824;79872;96256;65536;67584;75776;77824;104448;79872;59392;86016;83968;86016;90112;94208;75776;79872
16,2.0,4,0.7,6,2.8,768,bounded,32,2.3038723653696644,0.8894752863640434,83968,13033.392190830444,0.8975,1.2375;2.1997;1.7037;2.1429;1.2231;1.5626;1.9928;3.2223;1.8047;3.3081;2.6252;1.8119;1.1801;1.7629;1.8584;3.1685;2.2287;3.4006;2.8947;1.3396;3.3726;3.0974;1.4595;4.6953,63488;102400;83968;114688;90112;90112;90112;77824;79872;96256;65536;67584;75776;77824;104448;79872;59392;86016;83968;86016;90112;96256;75776;77824
16,2.0,4,0.7,8,2.8,1024,greedy,0,1.7737365165967707,1.0605439357093362,57088,10954.28756241135,0.9303125,0.6880;1.3840;0.6098;1.6482;0.8177;0.5213;0.6103;2.2873;1.3294;2.3151;2.3965;1.8119;0.7639;1.5119;1.7402;3.1685;2.2287;2.9585;2.8947;0.5916;3.3726;1.2632;0.9608;4.6953,40960;65536;57344;92160;59392;57344;59392;55296;59392;71680;47104;53248;51200;59392;71680;47104;45056;57344;38912;57344;63488;59392;49152;51200
16,2.0,4,0.7,8,2.8,1024,vtc,0,2.526186149905855,1.8972541100180376,56917.333333333336,10492.530591912622,0.9305208333333334,1.0028;1.2959;0.6424;1.8398;1.1251;0.5008;0.6103;6.1582;1.2197;2.5050;3.9258;1.6481;0.9223;1.9399;3.2725;3.2358;3.4894;5.8612;4.8332;0.6675;4.1338;1.5760;1.1236;7.0992,40960;65536;57344;90112;61440;57344;59392;55296;59392;71680;49152;53248;51200;59392;67584;47104;45056;53248;38912;57344;63488;61440;49152;51200
16,2.0,4,0.7,8,2.8,1024,bounded,1,1.6426576242709099,1.1069747961497955,56917.333333333336,10657.78830506384,0.9305208333333334,0.7405;1.0921;0.6776;1.7339;0.7667;0.5213;0.5370;2.2755;1.0083;2.4275;2.5571;1.4925;0.7639;1.3887;1.5205;2.8546;2.1346;2.3623;2.3790;0.5780;2.1017;0.9224;0.9608;5.6274,40960;65536;57344;90112;61440;57344;59392;55296;59392;71680;47104;53248;51200;59392;69632;47104;45056;53248;38912;57344;63488;61440;49152;51200
16,2.0,4,0.7,8,2.8,1024,bounded,2,1.6266723710611137,1.0794596649880828,56832,10629.396219917668,0.930625,0.6448;1.0510;0.6098;1.5585;0.7667;0.5213;0.6103;2.0244;1.1492;2.3486;2.4464;1.5469;0.7639;1.7428;1.8222;2.5178;1.9173;2.1427;2.4697;0.5916;2.0526;1.1011;0.9608;5.6797,40960;65536;57344;90112;59392;57344;59392;55296;59392;71680;47104;53248;51200;59392;69632;47104;45056;53248;38912;57344;63488;61440;49152;51200
16,2.0,4,0.7,8,2.8,1024,bounded,4,1.6486157720108454,1.03294565803347,56917.333333333336,10690.533299242943,0.9305208333333334,0.6880;1.2959;0.6098;1.6482;0.8177;0.5213;0.6103;2.2873;1.1492;2.0573;2.1287;1.5867;0.7639;1.8105;1.4671;2.8266;2.1129;2.3670;2.6623;0.5916;2.0145;1.2632;0.9608;5.3258,40960;65536;57344;90112;59392;57344;59392;55296;59392;71680;47104;53248;51200;59392;69632;47104;45056;53248;38912;57344;65536;61440;49152;51200
16,2.0,4,0.7,8,2.8,1024,bounded,8,1.6923242717312696,1.046736723907655,57173.333333333336,11011.637641856707,0.9302083333333333,0.6880;1.3840;0.6098;1.6482;0.8177;0.5213;0.6103;2.2873;1.3294;2.0573;2.3980;1.8119;0.7639;1.5119;1.7402;3.1685;2.4526;3.0624;2.2325;0.5916;1.5756;1.2632;0.9608;5.1293,40960;65536;57344;92160;59392;57344;59392;55296;59392;71680;47104;53248;51200;59392;71680;47104;45056;57344;38912;57344;65536;59392;49152;51200
16,2.0,4,0.7,8,2.8,1024,bounded,16,1.7769867171278615,1.0695737660900184,57088,10954.28756241135,0.9303125,0.6880;1.3840;0.6098;1.6482;0.8177;0.5213;0.6103;2.2873;1.3294;2.3151;2.3965;1.8119;0.7639;1.5119;1.7402;3.1685;2.2287;2.9585;2.8947;0.5916;3.3726;1.2632;0.9608;4.7734,40960;65536;57344;92160;59392;57344;59392;55296;59392;71680;47104;53248;51200;59392;71680;47104;45056;57344;38912;57344;63488;59392;49152;51200
16,2.0,4,0.7,8,2.8,1024,bounded,32,1.7737365165967707,1.0605439357093362,57088,10954.28756241135,0.9303125,0.6880;1.3840;0.6098;1.6482;0.8177;0.5213;0.6103;2.2873;1.3294;2.3151;2.3965;1.8119;0.7639;1.5119;1.7402;3.1685;2.2287;2.9585;2.8947;0.5916;3.3726;1.2632;0.9608;4.6953,40960;65536;57344;92160;59392;57344;59392;55296;59392;71680;47104;53248;51200;59392;71680;47104;45056;57344;38912;57344;63488;59392;49152;51200
16,2.0,4,1.0,5,4.0,640,greedy,0,6.806709008761724,1.8635333185687442,90368,10055.945902798007,0.8896875,6.2015;6.5241;6.2057;10.0140;5.7867;6.9811;5.4477;9.4453;6.7900;7.9197;8.0476;4.8321;6.3058;4.9789;9.7910;3.5338;4.8010;8.8106;6.5907;4.8654;7.8176;7.3062;4.0938;10.2709,69632;106496;88064;106496;104448;92160;100352;75776;88064;96256;83968;98304;75776;83968;96256;90112;81920;77824;79872;90112;96256;102400;92160;92160
16,2.0,4,1.0,5,4.0,640,vtc,0,23.038991898470506,11.498127735362976,115456,15894.693454105996,0.8590625,14.6695;34.6166;17.4606;53.0004;30.3723;22.7237;10.6063;22.0032;25.4056;25.1867;24.1384;15.2000;26.9753;24.3239;45.4121;11.1466;5.7673;16.0837;29.5282;14.9433;38.5314;14.3922;5.0436;25.4048,88064;135168;112640;145408;133120;120832;110592;100352;110592;126976;120832;114688;96256;108544;141312;102400;88064;100352;120832;108544;135168;116736;100352;133120
16,2.0,4,1.0,5,4.0,640,bounded,1,8.43662237166473,3.3816674477520707,108117.33333333333,12610.580672153399,0.8680208333333334,6.6672;13.1362;7.3715;14.7054;7.7615;9.5507;5.2381;12.1158;9.9002;6.9623;9.5797;5.0783;12.5795;7.1136;14.5886;3.4537;4.6126;8.0798;12.0160;3.9711;9.2572;9.3022;2.6838;6.7540,81920;124928;108544;131072;122880;112640;106496;96256;104448;114688;116736;106496;98304;100352;131072;94208;92160;102400;110592;94208;118784;118784;94208;112640
16,2.0,4,1.0,5,4.0,640,bounded,2,7.819438935026982,2.9705485513955803,105813.33333333333,12798.862171649826,0.8708333333333333,5.3461;12.9768;7.4640;13.9597;6.9310;10.5503;6.8863;11.3391;7.0207;7.1638;6.2987;5.0037;9.2705;7.1463;13.6738;3.3416;4.2654;8.0218;9.0673;4.7138;8.2945;9.1296;2.8171;6.9846,77824;124928;104448;126976;118784;112640;112640;96256;98304;114688;106496;104448;90112;100352;129024;94208;86016;102400;104448;96256;116736;116736;94208;110592
16,2.0,4,1.0,5,4.0,640,bounded,4,7.435495105541606,2.913530804971971,104192,12221.151500574731,0.8728125,6.3865;10.3270;7.1579;13.4830;5.3113;8.6011;5.8130;12.6960;7.2745;7.1865;6.5976;4.0277;8.8204;6.0721;13.9738;3.3417;3.7934;8.8199;8.2331;4.7094;7.8920;7.9060;2.7394;7.2886,77824;118784;104448;124928;114688;106496;106496;96256;98304;114688;112640;100352;86016;96256;120832;96256;81920;102400;102400;96256;114688;118784;94208;114688
16,2.0,4,1.0,5,4.0,640,bounded,8,7.039070701301185,2.6210983180484306,101802.66666666667,11302.399194664624,0.8757291666666667,5.5008;7.8302;6.5568;12.0574;4.5619;9.4175;4.3060;12.2405;7.4112;8.3959;5.8542;3.5001;8.5108;6.0323;11.8742;3.6262;4.3150;7.0512;9.9976;4.9146;6.7832;7.4287;3.1866;7.5849,77824;114688;98304;122880;104448;110592;100352;92160;94208;118784;106496;100352;88064;92160;118784;90112;86016;94208;98304;100352;110592;114688;100352;108544
16,2.0,4,1.0,5,4.0,640,bounded,16,6.546215095885601,2.0569797449781375,95914.66666666667,10268.40504763141,0.8829166666666667,5.4999;5.9241;6.3355;10.9743;5.0843;8.0885;4.5898;9.6987;6.2635;7.2907;6.4188;4.0228;7.2257;5.8070;12.0277;3.5338;4.6390;6.3193;7.7447;4.8091;6.7406;6.5421;4.0938;7.4355,69632;106496;96256;116736;106496;102400;100352;90112;92160;98304;92160;98304;83968;83968;110592;90112;86016;86016;92160;92160;108544;104448;92160;102400
16,2.0,4,1.0,5,4.0,640,bounded,32,6.820266495201682,1.7562178871939322,91733.33333333333,9366.086530076951,0.8880208333333334,6.2015;6.6650;5.7080;9.4630;5.7867;7.3173;5.4477;9.7446;7.3480;8.1561;8.0884;4.8321;7.2233;4.9789;10.7072;3.5338;4.8010;7.4987;7.3849;5.5934;8.2040;7.3062;4.0938;7.6029,71680;106496;90112;104448;104448;92160;100352;81920;90112;94208;83968;98304;77824;83968;96256;90112;79872;83968;81920;92160;100352;102400;92160;102400
16,2.0,4,1.0,6,4.0,768,greedy,0,5.516517236578995,1.8662822826920522,76970.66666666667,9784.723512814362,0.9060416666666666,5.0591;4.5312;4.3847;7.9239;3.3796;4.2104;3.0250;8.7273;5.9041;6.9384;6.2334;3.5194;4.2341;4.5237;8.3080;4.0611;4.4788;7.3267;6.3186;4.2905;5.7438;5.5304;3.4733;10.2709,57344;92160;75776;98304;86016;79872;86016;71680;75776;83968;63488;73728;67584;69632;86016;75776;61440;71680;67584;81920;86016;86016;73728;75776
16,2.0,4,1.0,6,4.0,768,vtc,0,12.247673566062474,6.500863447102632,88576,13805.02401301787,0.891875,6.5074;12.3988;8.9279;32.4290;14.7105;17.0517;8.3965;13.5039;13.9618;9.9833;11.1994;7.2813;19.2565;4.9966;23.6343;4.2604;5.0386;12.6008;8.9876;8.8593;13.8915;13.2409;4.0252;18.8012,65536;102400;88064;120832;98304;94208;96256;81920;88064;100352;73728;75776;81920;77824;106496;79872;59392;88064;81920;88064;98304;104448;75776;98304
16,2.0,4,1.0,6,4.0,768,bounded,1,5.593867200625332,2.000274501411973,85504,12710.9435264788,0.895625,4.3736;7.1687;6.0332;8.9517;4.6192;7.8078;3.8479;7.2927;5.7025;4.9171;4.3552;2.6375;7.0070;2.5897;9.8817;3.4537;3.8371;6.2631;6.6245;3.8178;5.8824;8.0456;2.5546;6.5884,65536;100352;86016;112640;94208;96256;92160;77824;81920;96256;67584;71680;75776;77824;104448;79872;59392;90112;86016;83968;94208;98304;75776;83968
16,2.0,4,1.0,6,4.0,768,bounded,2,5.497384101994268,2.051388987438362,84565.33333333333,12520.176924557505,0.8967708333333333,4.2132;6.2942;5.4398;9.5278;5.1836;7.9068;3.0372;7.3194;5.4982;5.1006;4.7480;2.3515;7.0553;2.7636;10.0369;3.3416;3.7671;5.8997;6.5778;3.6033;5.0491;7.5497;2.8089;6.8639,65536;98304;83968;114688;92160;88064;88064;77824;83968;94208;67584;69632;75776;77824;104448;79872;59392;90112;86016;83968;90112;100352;75776;81920
16,2.0,4,1.0,6,4.0,768,bounded,4,5.275437965667828,2.264022020264468,83712,12573.57058807614,0.8978125,3.4767;5.8395;4.9753;8.0998;3.1649;8.6335;2.5992;8.1745;4.7083;5.0706;5.5564;2.2748;5.3625;2.8479;11.5619;3.3417;3.7934;6.0332;4.9690;3.4963;5.1892;7.7467;2.7281;6.9671,63488;98304;83968;110592;90112;92160;86016;77824;79872;98304;71680;67584;71680;73728;104448;75776;59392;88064;83968;83968;90112;98304;75776;83968
16,2.0,4,1.0,6,4.0,768,bounded,8,4.932810428252291,1.6363584394695923,81749.33333333333,11508.300231668542,0.9002083333333333,3.4626;5.6166;3.8862;6.1762;2.9557;8.1886;2.9813;6.5843;5.1247;4.9479;4.5767;2.9513;4.7991;3.3576;9.0442;3.6262;3.8665;5.8994;5.4416;3.9945;4.4519;6.1533;3.1858;7.1155,59392;100352;79872;106496;88064;90112;86016;75776;81920;94208;67584;71680;69632;73728;94208;75776;59392;83968;83968;83968;88064;90112;73728;83968
16,2.0,4,1.0,6,4.0,768,bounded,16,5.007691095599873,1.4690955707856972,78592,10736.751091461514,0.9040625,5.0977;5.1185;3.9006;7.3100;3.3796;4.1658;3.0250;6.2513;4.5515;5.7845;5.4742;3.5194;4.0905;4.1860;9.6985;3.5338;4.1689;5.7293;5.8545;4.2887;5.5262;4.5126;4.0938;6.9235,59392;96256;75776;102400;86016;77824;86016;71680;77824;88064;67584;73728;67584;69632;94208;75776;59392;73728;73728;83968;90112;86016;73728;75776
16,2.0,4,1.0,6,4.0,768,bounded,32,5.478690897371863,1.6344109852817341,77141.33333333333,9957.343331542917,0.9058333333333334,5.0591;5.0003;4.3847;7.7052;3.3796;4.2104;3.0250;8.1379;5.9041;6.5293;6.0969;3.5194;4.2341;4.5237;8.2419;4.0611;4.4788;7.3267;6.6458;4.7232;6.9271;5.5304;3.4733;8.3708,57344;92160;75776;98304;86016;79872;86016;69632;75776;83968;63488;73728;67584;69632;86016;75776;61440;71680;69632;81920;90112;86016;73728;75776
16,2.0,4,1.0,8,4.0,1024,greedy,0,4.39184100631594,2.053641160053185,55125.333333333336,8747.395091619499,0.9327083333333334,4.4743;3.7602;2.2798;5.1625;2.4129;2.3990;1.9628;7.5746;4.5688;4.5865;6.2709;2.6175;1.4710;4.2879;5.6237;3.4944;4.4788;6.2269;6.1095;2.3879;5.7438;4.2050;2.6652;10.6402,40960;61440;51200;81920;57344;57344;59392;51200;57344;67584;49152;53248;51200;59392;59392;45056;45056;55296;40960;57344;63488;59392;49152;49152
16,2.0,4,1.0,8,4.0,1024,vtc,0,5.995675629754792,3.1793084545994774,57600,10825.904735094122,0.9296875,5.6943;7.2128;4.1136;6.0005;3.1356;2.8534;2.1787;9.6870;5.6816;5.3384;8.8190;3.0589;1.9840;3.7523;14.9318;4.2604;5.0386;11.7931;7.4024;4.1782;7.4978;7.7297;2.2455;9.3086,40960;67584;57344;90112;61440;55296;59392;57344;59392;69632;51200;53248;51200;59392;73728;47104;45056;57344;38912;57344;67584;61440;49152;51200
16,2.0,4,1.0,8,4.0,1024,bounded,1,3.282947880257721,1.3926921770851228,57088,10330.268792888854,0.9303125,2.9266;3.4909;2.0104;3.1803;1.9270;1.6227;1.6208;4.5225;3.3752;3.0530;4.0174;2.1816;1.5457;2.5377;6.0046;3.4537;3.8371;5.1603;4.8374;1.7471;4.2073;3.2864;1.6567;6.5884,40960;65536;57344;90112;61440;57344;59392;55296;59392;71680;49152;53248;51200;59392;67584;47104;45056;55296;40960;57344;63488;61440;49152;51200
16,2.0,4,1.0,8,4.0,1024,bounded,2,3.304375100561081,1.431610467042309,57344,10575.82652404372,0.93,2.8381;3.5077;2.0355;3.0586;2.2240;1.5776;1.5088;4.5063;3.3216;2.9958;3.9374;2.0855;1.6134;2.5619;6.0240;3.3416;3.7671;5.0818;5.1320;1.8395;4.4900;3.3362;1.6567;6.8639,40960;65536;57344;90112;59392;57344;59392;55296;59392;71680;49152;53248;51200;59392;71680;47104;45056;55296;40960;59392;65536;61440;49152;51200
16,2.0,4,1.0,8,4.0,1024,bounded,4,3.3509171459007083,1.3986450166632591,56832,10037.463690262262,0.930625,3.0705;3.3720;2.0471;2.9061;2.1300;2.0600;1.6373;4.5760;3.3023;3.1036;3.8967;2.2748;1.5454;2.6789;6.0032;3.3417;3.7934;5.1850;4.8111;1.9853;4.6146;3.4626;1.6570;6.9671,40960;65536;55296;86016;57344;57344;59392;55296;59392;69632;49152;53248;51200;59392;71680;45056;45056;55296;40960;59392;65536;61440;49152;51200
16,2.0,4,1.0,8,4.0,1024,bounded,8,3.605446922251399,1.3580042878850649,56234.666666666664,9272.321727713195,0.9313541666666667,3.4358;3.1942;2.2798;3.2573;2.2933;2.3224;1.9628;4.9398;3.3625;3.5312;4.0783;2.7829;1.4710;3.1319;6.6423;3.6262;3.8665;5.7628;4.9666;2.4421;4.4435;4.1819;2.0982;6.4576,40960;63488;55296;81920;57344;57344;59392;53248;57344;67584;49152;53248;51200;59392;71680;45056;45056;57344;40960;59392;63488;59392;49152;51200
16,2.0,4,1.0,8,4.0,1024,bounded,16,3.960674385663591,1.4284906611451311,55552,8972.182194613155,0.9321875,4.9503;3.3345;2.2798;4.4621;2.4129;2.3990;1.9628;5.6754;3.7895;4.3891;4.9417;2.6175;1.4710;4.0659;6.0770;3.4944;4.1689;5.7293;5.7361;2.3879;5.3468;4.2050;2.6652;6.4940,40960;61440;51200;83968;57344;57344;59392;55296;57344;67584;49152;53248;51200;59392;63488;45056;45056;55296;40960;57344;61440;59392;49152;51200
16,2.0,4,1.0,8,4.0,1024,bounded,32,4.285615891196283,1.758109405583167,55125.333333333336,8747.395091619499,0.9327083333333334,4.4743;3.7602;2.2798;5.1625;2.4129;2.3990;1.9628;7.0567;4.5688;5.2122;5.7041;2.6175;1.4710;4.2879;5.6237;3.4944;4.4788;6.2269;6.2885;2.3879;5.7438;4.2050;2.6652;8.3708,40960;61440;51200;81920;57344;57344;59392;51200;57344;67584;49152;53248;51200;59392;59392;45056;45056;55296;40960;57344;63488;59392;49152;49152
