band,source,original,parsed,survived,zod_passed
below,rand_below,7235496532445251,7235496532445251,1,1
below,rand_below,7819551308852907,7819551308852907,1,1
below,rand_below,7084454329475959,7084454329475959,1,1
below,rand_below,668222862552755,668222862552755,1,1
below,rand_below,2719309758929308,2719309758929308,1,1
below,rand_below,7553530188830857,7553530188830857,1,1
below,rand_below,5651033395129465,5651033395129465,1,1
below,rand_below,6199789196892793,6199789196892793,1,1
below,rand_below,2645630793197180,2645630793197180,1,1
below,rand_below,7276704104352153,7276704104352153,1,1
below,rand_below,7964955226400514,7964955226400514,1,1
below,rand_below,6219485007410438,6219485007410438,1,1
below,rand_below,1518267939236275,1518267939236275,1,1
below,rand_below,7025498486035476,7025498486035476,1,1
below,rand_below,3850297666404112,3850297666404112,1,1
below,rand_below,5625039433094752,5625039433094752,1,1
below,rand_below,6137665123927154,6137665123927154,1,1
below,rand_below,421925389569353,421925389569353,1,1
below,rand_below,4660149435126000,4660149435126000,1,1
below,rand_below,5475335008105569,5475335008105569,1,1
below,rand_below,7615512712086175,7615512712086175,1,1
below,rand_below,4679355586022144,4679355586022144,1,1
below,rand_below,2230416693969914,2230416693969914,1,1
below,rand_below,8083721692355191,8083721692355191,1,1
below,rand_below,93916919678337,93916919678337,1,1
below,rand_below,6106526318162881,6106526318162881,1,1
below,rand_below,4253151421179377,4253151421179377,1,1
below,rand_below,4212450647205082,4212450647205082,1,1
below,rand_below,5389936353063377,5389936353063377,1,1
below,rand_below,2521500878151472,2521500878151472,1,1
below,rand_below,6803420243539110,6803420243539110,1,1
below,rand_below,1895597764568558,1895597764568558,1,1
below,rand_below,3468768413360985,3468768413360985,1,1
below,rand_below,8184113273767800,8184113273767800,1,1
below,rand_below,2640065278098204,2640065278098204,1,1
below,rand_below,7668589854069002,7668589854069002,1,1
below,rand_below,7422888161606915,7422888161606915,1,1
below,rand_below,1661800508194128,1661800508194128,1,1
below,rand_below,7654078665190573,7654078665190573,1,1
below,rand_below,2343015850268775,2343015850268775,1,1
below,rand_below,3869213528406203,3869213528406203,1,1
below,rand_below,1406431907008347,1406431907008347,1,1
below,rand_below,7255365959331823,7255365959331823,1,1
below,rand_below,7510609195721385,7510609195721385,1,1
below,rand_below,2933517741020434,2933517741020434,1,1
below,rand_below,8732738505618026,8732738505618026,1,1
below,rand_below,8245421139687075,8245421139687075,1,1
below,rand_below,8204337636425181,8204337636425181,1,1
below,rand_below,587403235284121,587403235284121,1,1
below,rand_below,2825374427406807,2825374427406807,1,1
below,rand_below,2139499096872747,2139499096872747,1,1
below,rand_below,1987639605153714,1987639605153714,1,1
below,rand_below,6657865547848231,6657865547848231,1,1
below,rand_below,5216798582451398,5216798582451398,1,1
below,rand_below,2121053077698292,2121053077698292,1,1
below,rand_below,5493032838790146,5493032838790146,1,1
below,rand_below,6745671301561925,6745671301561925,1,1
below,rand_below,5295893546955757,5295893546955757,1,1
below,rand_below,504003614318025,504003614318025,1,1
below,rand_below,2573706715747174,2573706715747174,1,1
below,rand_below,7597696599825748,7597696599825748,1,1
below,rand_below,5497347231302293,5497347231302293,1,1
below,rand_below,5106762883088605,5106762883088605,1,1
below,rand_below,3298024708135102,3298024708135102,1,1
below,rand_below,37574473258187,37574473258187,1,1
below,rand_below,1217135099580067,1217135099580067,1,1
below,rand_below,804927854364183,804927854364183,1,1
below,rand_below,8668104790258816,8668104790258816,1,1
below,rand_below,5579091964330028,5579091964330028,1,1
below,rand_below,8149251902531710,8149251902531710,1,1
below,rand_below,6085684762327627,6085684762327627,1,1
below,rand_below,6796935130677971,6796935130677971,1,1
below,rand_below,2392484068969127,2392484068969127,1,1
below,rand_below,2495396451400809,2495396451400809,1,1
below,rand_below,2683832502751201,2683832502751201,1,1
below,rand_below,1608956275417058,1608956275417058,1,1
below,rand_below,6975806037124861,6975806037124861,1,1
below,rand_below,6106843897708305,6106843897708305,1,1
below,rand_below,825413433466062,825413433466062,1,1
below,rand_below,7982114642976383,7982114642976383,1,1
below,rand_below,4996746638051305,4996746638051305,1,1
below,rand_below,1594814325508399,1594814325508399,1,1
below,rand_below,2983451211801139,2983451211801139,1,1
below,rand_below,446829960077304,446829960077304,1,1
below,rand_below,5563712263427919,5563712263427919,1,1
below,rand_below,1533962857070382,1533962857070382,1,1
below,rand_below,336222481868226,336222481868226,1,1
below,rand_below,4953282784752627,4953282784752627,1,1
below,rand_below,3707453508741358,3707453508741358,1,1
below,rand_below,1524882801755592,1524882801755592,1,1
below,rand_below,5772374227736180,5772374227736180,1,1
below,rand_below,8853589942602832,8853589942602832,1,1
below,rand_below,6124112362902683,6124112362902683,1,1
below,rand_below,3251743091613602,3251743091613602,1,1
below,rand_below,433372572239367,433372572239367,1,1
below,rand_below,6881698612509097,6881698612509097,1,1
below,rand_below,1639759488640874,1639759488640874,1,1
below,rand_below,5140436625409387,5140436625409387,1,1
below,rand_below,3290671416831436,3290671416831436,1,1
below,rand_below,2778311649519051,2778311649519051,1,1
below,rand_below,1061295735446231,1061295735446231,1,1
below,rand_below,3268853761458268,3268853761458268,1,1
below,rand_below,5368726551132419,5368726551132419,1,1
below,rand_below,1778818214991553,1778818214991553,1,1
below,rand_below,2566338823208136,2566338823208136,1,1
below,rand_below,4646528941551605,4646528941551605,1,1
below,rand_below,934551043417390,934551043417390,1,1
below,rand_below,4316662045798337,4316662045798337,1,1
below,rand_below,4260245002387562,4260245002387562,1,1
below,rand_below,4851050090985729,4851050090985729,1,1
below,rand_below,5734636299064259,5734636299064259,1,1
below,rand_below,1179189314464206,1179189314464206,1,1
below,rand_below,520732504402438,520732504402438,1,1
below,rand_below,335479406533859,335479406533859,1,1
below,rand_below,1828632470433634,1828632470433634,1,1
below,rand_below,2262093927795741,2262093927795741,1,1
below,rand_below,8034103146348581,8034103146348581,1,1
below,rand_below,2564657978608777,2564657978608777,1,1
below,rand_below,3029811601420600,3029811601420600,1,1
below,rand_below,4416436624864240,4416436624864240,1,1
below,rand_below,752858167598382,752858167598382,1,1
below,rand_below,3015281670249081,3015281670249081,1,1
below,rand_below,1084015388103906,1084015388103906,1,1
below,rand_below,4923387506888469,4923387506888469,1,1
below,rand_below,4519613833272435,4519613833272435,1,1
below,rand_below,3832638256730235,3832638256730235,1,1
below,rand_below,5067655579230766,5067655579230766,1,1
below,rand_below,2907817608799019,2907817608799019,1,1
below,rand_below,1259840880385356,1259840880385356,1,1
below,rand_below,1616163124978327,1616163124978327,1,1
below,rand_below,3798337787860761,3798337787860761,1,1
below,rand_below,4918168995058957,4918168995058957,1,1
below,rand_below,5794121262781317,5794121262781317,1,1
below,rand_below,3794261475921167,3794261475921167,1,1
below,rand_below,5916959975258694,5916959975258694,1,1
below,rand_below,2408989998236174,2408989998236174,1,1
below,rand_below,77088119704883,77088119704883,1,1
below,rand_below,172554182793577,172554182793577,1,1
below,rand_below,3126146375253177,3126146375253177,1,1
below,rand_below,8808620167492232,8808620167492232,1,1
below,rand_below,7075897470413844,7075897470413844,1,1
below,rand_below,1461845970058149,1461845970058149,1,1
below,rand_below,8019591589451186,8019591589451186,1,1
below,rand_below,2223258348310265,2223258348310265,1,1
below,rand_below,6780197778124433,6780197778124433,1,1
below,rand_below,6967087031624860,6967087031624860,1,1
below,rand_below,2247543537307399,2247543537307399,1,1
below,rand_below,6673986028242069,6673986028242069,1,1
below,rand_below,3476616838508649,3476616838508649,1,1
below,rand_below,168673865095026,168673865095026,1,1
below,rand_below,3449968377079962,3449968377079962,1,1
below,rand_below,3983842948046228,3983842948046228,1,1
below,rand_below,662856746763187,662856746763187,1,1
below,rand_below,8878175348041223,8878175348041223,1,1
below,rand_below,128540679253615,128540679253615,1,1
below,rand_below,1998634667599737,1998634667599737,1,1
below,rand_below,4996248997385360,4996248997385360,1,1
below,rand_below,3071041177355946,3071041177355946,1,1
below,rand_below,3490655435344716,3490655435344716,1,1
below,rand_below,3162047544887238,3162047544887238,1,1
below,rand_below,2295587284652696,2295587284652696,1,1
below,rand_below,4941852860069544,4941852860069544,1,1
below,rand_below,416447235883872,416447235883872,1,1
below,rand_below,35216386457761,35216386457761,1,1
below,rand_below,7694210305725791,7694210305725791,1,1
below,rand_below,5818641040967683,5818641040967683,1,1
below,rand_below,7329627957578838,7329627957578838,1,1
below,rand_below,2192672175895154,2192672175895154,1,1
below,rand_below,8927482370734682,8927482370734682,1,1
below,rand_below,782992977903436,782992977903436,1,1
below,rand_below,846040802262487,846040802262487,1,1
below,rand_below,5696906678802002,5696906678802002,1,1
below,rand_below,7059100895682144,7059100895682144,1,1
below,rand_below,6029520739096267,6029520739096267,1,1
below,rand_below,4064554057802844,4064554057802844,1,1
below,rand_below,3546617562986066,3546617562986066,1,1
below,rand_below,5930783606535907,5930783606535907,1,1
below,rand_below,1132098879551770,1132098879551770,1,1
below,rand_below,502107862141609,502107862141609,1,1
below,rand_below,7781301685785688,7781301685785688,1,1
below,rand_below,432768670299583,432768670299583,1,1
below,rand_below,4452323088324045,4452323088324045,1,1
below,rand_below,8531192787464688,8531192787464688,1,1
below,rand_below,4264794266459590,4264794266459590,1,1
below,rand_below,1313448001295745,1313448001295745,1,1
below,rand_below,7899843382733282,7899843382733282,1,1
below,rand_below,1723453398578910,1723453398578910,1,1
below,rand_below,8042638185257780,8042638185257780,1,1
below,rand_below,2248671269031089,2248671269031089,1,1
below,rand_below,6798542530754063,6798542530754063,1,1
below,rand_below,1116932562890651,1116932562890651,1,1
below,rand_below,986989677613207,986989677613207,1,1
below,rand_below,7779322333867140,7779322333867140,1,1
below,rand_below,1834359339852132,1834359339852132,1,1
below,rand_below,1005025257381187,1005025257381187,1,1
below,rand_below,940406966290731,940406966290731,1,1
below,rand_below,7236076639293716,7236076639293716,1,1
below,rand_below,7405862582791076,7405862582791076,1,1
below,rand_below,8167928330918993,8167928330918993,1,1
below,rand_below,8362449003124030,8362449003124030,1,1
below,rand_below,7712068166740353,7712068166740353,1,1
below,rand_below,1824461817242836,1824461817242836,1,1
below,rand_below,467871330077525,467871330077525,1,1
below,rand_below,1945672551396518,1945672551396518,1,1
below,rand_below,221371645419160,221371645419160,1,1
below,rand_below,2269484655970244,2269484655970244,1,1
below,rand_below,6402156661569358,6402156661569358,1,1
below,rand_below,8672120599420287,8672120599420287,1,1
below,rand_below,3349299011446335,3349299011446335,1,1
below,rand_below,2480091254701472,2480091254701472,1,1
below,rand_below,793910947995236,793910947995236,1,1
below,rand_below,2300088390801837,2300088390801837,1,1
below,rand_below,6444537243148651,6444537243148651,1,1
below,rand_below,2623343585321553,2623343585321553,1,1
below,rand_below,8458187103312302,8458187103312302,1,1
below,rand_below,5243340497375408,5243340497375408,1,1
below,rand_below,2604887693400035,2604887693400035,1,1
below,rand_below,4276387513654928,4276387513654928,1,1
below,rand_below,983718702606437,983718702606437,1,1
below,rand_below,6193641006314233,6193641006314233,1,1
below,rand_below,3625600544897133,3625600544897133,1,1
below,rand_below,1232255259708567,1232255259708567,1,1
below,rand_below,3411124622979684,3411124622979684,1,1
below,rand_below,8569901438001621,8569901438001621,1,1
below,rand_below,8419974068523664,8419974068523664,1,1
below,rand_below,6046725383613344,6046725383613344,1,1
below,rand_below,5397681320554366,5397681320554366,1,1
below,rand_below,5919875481443655,5919875481443655,1,1
below,rand_below,1888768399978104,1888768399978104,1,1
below,rand_below,8933892934146759,8933892934146759,1,1
below,rand_below,8404375813962949,8404375813962949,1,1
below,rand_below,3839561708419296,3839561708419296,1,1
below,rand_below,8660351607396871,8660351607396871,1,1
below,rand_below,6771826574621020,6771826574621020,1,1
below,rand_below,7211388410764512,7211388410764512,1,1
below,rand_below,121156688979415,121156688979415,1,1
below,rand_below,178199751398846,178199751398846,1,1
below,rand_below,6447111300189084,6447111300189084,1,1
below,rand_below,2565285676387251,2565285676387251,1,1
below,rand_below,7933686312023011,7933686312023011,1,1
below,rand_below,6483548479026185,6483548479026185,1,1
below,rand_below,3587075208739136,3587075208739136,1,1
below,rand_below,5117905354401956,5117905354401956,1,1
below,rand_below,3944163705151322,3944163705151322,1,1
below,rand_below,4719751954196711,4719751954196711,1,1
below,rand_below,3139632770690620,3139632770690620,1,1
below,rand_below,4430896802564475,4430896802564475,1,1
below,rand_below,3530597028127784,3530597028127784,1,1
below,rand_below,3171927929684070,3171927929684070,1,1
below,rand_below,4715963610502071,4715963610502071,1,1
below,rand_below,1822882520910372,1822882520910372,1,1
below,rand_below,2472362178872559,2472362178872559,1,1
below,rand_below,6095770250409748,6095770250409748,1,1
below,rand_below,3787301887224970,3787301887224970,1,1
below,rand_below,8218232252610859,8218232252610859,1,1
below,rand_below,6658853902645070,6658853902645070,1,1
