verbosity,ref_density,predict,seed,budget_frac,policy,mean_ctx,peak_ctx,success,demands,nc_peak,ref_frac,n_spans
64,0.02,low,0,0.25,NC,2498.13,4840,1.0,115,4840,0.0207,145
64,0.02,low,0,0.25,RT,1091.2,1192,0.27826,115,4840,0.0207,145
64,0.02,low,0,0.25,EC,1091.2,1192,1.0,115,4840,0.0207,145
64,0.02,low,0,0.25,EO,1091.2,1192,1.0,115,4840,0.0207,145
64,0.02,low,0,0.5,NC,2498.13,4840,1.0,115,4840,0.0207,145
64,0.02,low,0,0.5,RT,1900.8,2408,0.6,115,4840,0.0207,145
64,0.02,low,0,0.5,EC,1900.8,2408,1.0,115,4840,0.0207,145
64,0.02,low,0,0.5,EO,1900.8,2408,1.0,115,4840,0.0207,145
64,0.02,low,0,0.75,NC,2498.13,4840,1.0,115,4840,0.0207,145
64,0.02,low,0,0.75,RT,2353.6,3624,0.95652,115,4840,0.0207,145
64,0.02,low,0,0.75,EC,2353.6,3624,1.0,115,4840,0.0207,145
64,0.02,low,0,0.75,EO,2353.6,3624,1.0,115,4840,0.0207,145
64,0.02,low,1,0.25,NC,2701.33,5160,1.0,85,5160,0.0194,155
64,0.02,low,1,0.25,RT,1198.4,1288,0.35294,85,5160,0.0194,155
64,0.02,low,1,0.25,EC,1198.4,1288,1.0,85,5160,0.0194,155
64,0.02,low,1,0.25,EO,1198.4,1288,1.0,85,5160,0.0194,155
64,0.02,low,1,0.5,NC,2701.33,5160,1.0,85,5160,0.0194,155
64,0.02,low,1,0.5,RT,2029.33,2568,0.70588,85,5160,0.0194,155
64,0.02,low,1,0.5,EC,2029.33,2568,1.0,85,5160,0.0194,155
64,0.02,low,1,0.5,EO,2029.33,2568,1.0,85,5160,0.0194,155
64,0.02,low,1,0.75,NC,2701.33,5160,1.0,85,5160,0.0194,155
64,0.02,low,1,0.75,RT,2514.67,3848,0.92941,85,5160,0.0194,155
64,0.02,low,1,0.75,EC,2514.67,3848,1.0,85,5160,0.0194,155
64,0.02,low,1,0.75,EO,2514.67,3848,1.0,85,5160,0.0194,155
64,0.02,low,2,0.25,NC,2389.87,4616,1.0,78,4616,0.0217,138
64,0.02,low,2,0.25,RT,1021.87,1128,0.34615,78,4616,0.0217,138
64,0.02,low,2,0.25,EC,1021.87,1128,1.0,78,4616,0.0217,138
64,0.02,low,2,0.25,EO,1021.87,1128,1.0,78,4616,0.0217,138
64,0.02,low,2,0.5,NC,2389.87,4616,1.0,78,4616,0.0217,138
64,0.02,low,2,0.5,RT,1752.0,2280,0.69231,78,4616,0.0217,138
64,0.02,low,2,0.5,EC,1752.0,2280,1.0,78,4616,0.0217,138
64,0.02,low,2,0.5,EO,1752.0,2280,1.0,78,4616,0.0217,138
64,0.02,low,2,0.75,NC,2389.87,4616,1.0,78,4616,0.0217,138
64,0.02,low,2,0.75,RT,2229.33,3432,0.89744,78,4616,0.0217,138
64,0.02,low,2,0.75,EC,2229.33,3432,1.0,78,4616,0.0217,138
64,0.02,low,2,0.75,EO,2229.33,3432,1.0,78,4616,0.0217,138
64,0.02,low,3,0.25,NC,2772.8,5064,1.0,70,5064,0.0197,152
64,0.02,low,3,0.25,RT,1161.07,1256,0.38571,70,5064,0.0197,152
64,0.02,low,3,0.25,EC,1161.07,1256,1.0,70,5064,0.0197,152
64,0.02,low,3,0.25,EO,1161.07,1256,1.0,70,5064,0.0197,152
64,0.02,low,3,0.5,NC,2772.8,5064,1.0,70,5064,0.0197,152
64,0.02,low,3,0.5,RT,2000.0,2504,0.71429,70,5064,0.0197,152
64,0.02,low,3,0.5,EC,2000.0,2504,1.0,70,5064,0.0197,152
64,0.02,low,3,0.5,EO,2000.0,2504,1.0,70,5064,0.0197,152
64,0.02,low,3,0.75,NC,2772.8,5064,1.0,70,5064,0.0197,152
64,0.02,low,3,0.75,RT,2552.0,3784,1.0,70,5064,0.0197,152
64,0.02,low,3,0.75,EC,2552.0,3784,1.0,70,5064,0.0197,152
64,0.02,low,3,0.75,EO,2552.0,3784,1.0,70,5064,0.0197,152
64,0.02,low,4,0.25,NC,2488.53,4840,1.0,23,4840,0.0207,145
64,0.02,low,4,0.25,RT,1091.2,1192,0.56522,23,4840,0.0207,145
64,0.02,low,4,0.25,EC,1091.2,1192,1.0,23,4840,0.0207,145
64,0.02,low,4,0.25,EO,1091.2,1192,1.0,23,4840,0.0207,145
64,0.02,low,4,0.5,NC,2488.53,4840,1.0,23,4840,0.0207,145
64,0.02,low,4,0.5,RT,1894.93,2408,1.0,23,4840,0.0207,145
64,0.02,low,4,0.5,EC,1894.93,2408,1.0,23,4840,0.0207,145
64,0.02,low,4,0.5,EO,1894.93,2408,1.0,23,4840,0.0207,145
64,0.02,low,4,0.75,NC,2488.53,4840,1.0,23,4840,0.0207,145
64,0.02,low,4,0.75,RT,2340.27,3624,1.0,23,4840,0.0207,145
64,0.02,low,4,0.75,EC,2340.27,3624,1.0,23,4840,0.0207,145
64,0.02,low,4,0.75,EO,2340.27,3624,1.0,23,4840,0.0207,145
64,0.02,low,5,0.25,NC,2368.53,4552,1.0,82,4552,0.0221,136
64,0.02,low,5,0.25,RT,1046.4,1128,0.36585,82,4552,0.0221,136
64,0.02,low,5,0.25,EC,1046.4,1128,1.0,82,4552,0.0221,136
64,0.02,low,5,0.25,EO,1046.4,1128,1.0,82,4552,0.0221,136
64,0.02,low,5,0.5,NC,2368.53,4552,1.0,82,4552,0.0221,136
64,0.02,low,5,0.5,RT,1776.53,2248,0.69512,82,4552,0.0221,136
64,0.02,low,5,0.5,EC,1776.53,2248,1.0,82,4552,0.0221,136
64,0.02,low,5,0.5,EO,1776.53,2248,1.0,82,4552,0.0221,136
64,0.02,low,5,0.75,NC,2368.53,4552,1.0,82,4552,0.0221,136
64,0.02,low,5,0.75,RT,2216.53,3400,0.90244,82,4552,0.0221,136
64,0.02,low,5,0.75,EC,2216.53,3400,1.0,82,4552,0.0221,136
64,0.02,low,5,0.75,EO,2216.53,3400,1.0,82,4552,0.0221,136
64,0.02,low,6,0.25,NC,2724.27,5288,1.0,62,5288,0.0189,159
64,0.02,low,6,0.25,RT,1213.87,1320,0.48387,62,5288,0.0189,159
64,0.02,low,6,0.25,EC,1213.87,1320,1.0,62,5288,0.0189,159
64,0.02,low,6,0.25,EO,1213.87,1320,1.0,62,5288,0.0189,159
64,0.02,low,6,0.5,NC,2724.27,5288,1.0,62,5288,0.0189,159
64,0.02,low,6,0.5,RT,2065.6,2632,0.83871,62,5288,0.0189,159
64,0.02,low,6,0.5,EC,2065.6,2632,1.0,62,5288,0.0189,159
64,0.02,low,6,0.5,EO,2065.6,2632,1.0,62,5288,0.0189,159
64,0.02,low,6,0.75,NC,2724.27,5288,1.0,62,5288,0.0189,159
64,0.02,low,6,0.75,RT,2534.93,3944,1.0,62,5288,0.0189,159
64,0.02,low,6,0.75,EC,2534.93,3944,1.0,62,5288,0.0189,159
64,0.02,low,6,0.75,EO,2534.93,3944,1.0,62,5288,0.0189,159
64,0.02,low,7,0.25,NC,2728.53,5224,1.0,82,5224,0.0191,157
64,0.02,low,7,0.25,RT,1174.4,1288,0.37805,82,5224,0.0191,157
64,0.02,low,7,0.25,EC,1174.4,1288,1.0,82,5224,0.0191,157
64,0.02,low,7,0.25,EO,1174.4,1288,1.0,82,5224,0.0191,157
64,0.02,low,7,0.5,NC,2728.53,5224,1.0,82,5224,0.0191,157
64,0.02,low,7,0.5,RT,2042.67,2600,0.82927,82,5224,0.0191,157
64,0.02,low,7,0.5,EC,2042.67,2600,1.0,82,5224,0.0191,157
64,0.02,low,7,0.5,EO,2042.67,2600,1.0,82,5224,0.0191,157
64,0.02,low,7,0.75,NC,2728.53,5224,1.0,82,5224,0.0191,157
64,0.02,low,7,0.75,RT,2541.87,3912,0.9878,82,5224,0.0191,157
64,0.02,low,7,0.75,EC,2541.87,3912,1.0,82,5224,0.0191,157
64,0.02,low,7,0.75,EO,2541.87,3912,1.0,82,5224,0.0191,157
64,0.02,med,0,0.25,NC,2498.13,4840,1.0,104,4840,0.0207,145
64,0.02,med,0,0.25,RT,1091.2,1192,0.33654,104,4840,0.0207,145
64,0.02,med,0,0.25,EC,1091.2,1192,1.0,104,4840,0.0207,145
64,0.02,med,0,0.25,EO,1091.2,1192,1.0,104,4840,0.0207,145
64,0.02,med,0,0.5,NC,2498.13,4840,1.0,104,4840,0.0207,145
64,0.02,med,0,0.5,RT,1900.8,2408,0.66346,104,4840,0.0207,145
64,0.02,med,0,0.5,EC,1900.8,2408,1.0,104,4840,0.0207,145
64,0.02,med,0,0.5,EO,1900.8,2408,1.0,104,4840,0.0207,145
64,0.02,med,0,0.75,NC,2498.13,4840,1.0,104,4840,0.0207,145
64,0.02,med,0,0.75,RT,2353.6,3624,0.99038,104,4840,0.0207,145
64,0.02,med,0,0.75,EC,2353.6,3624,1.0,104,4840,0.0207,145
64,0.02,med,0,0.75,EO,2353.6,3624,1.0,104,4840,0.0207,145
64,0.02,med,1,0.25,NC,2701.33,5160,1.0,86,5160,0.0194,155
64,0.02,med,1,0.25,RT,1198.4,1288,0.34884,86,5160,0.0194,155
64,0.02,med,1,0.25,EC,1198.4,1288,1.0,86,5160,0.0194,155
64,0.02,med,1,0.25,EO,1198.4,1288,1.0,86,5160,0.0194,155
64,0.02,med,1,0.5,NC,2701.33,5160,1.0,86,5160,0.0194,155
64,0.02,med,1,0.5,RT,2029.33,2568,0.67442,86,5160,0.0194,155
64,0.02,med,1,0.5,EC,2029.33,2568,1.0,86,5160,0.0194,155
64,0.02,med,1,0.5,EO,2029.33,2568,1.0,86,5160,0.0194,155
64,0.02,med,1,0.75,NC,2701.33,5160,1.0,86,5160,0.0194,155
64,0.02,med,1,0.75,RT,2514.67,3848,0.90698,86,5160,0.0194,155
64,0.02,med,1,0.75,EC,2514.67,3848,1.0,86,5160,0.0194,155
64,0.02,med,1,0.75,EO,2514.67,3848,1.0,86,5160,0.0194,155
64,0.02,med,2,0.25,NC,2389.87,4616,1.0,111,4616,0.0217,138
64,0.02,med,2,0.25,RT,1021.87,1128,0.2973,111,4616,0.0217,138
64,0.02,med,2,0.25,EC,1021.87,1128,1.0,111,4616,0.0217,138
64,0.02,med,2,0.25,EO,1021.87,1128,1.0,111,4616,0.0217,138
64,0.02,med,2,0.5,NC,2389.87,4616,1.0,111,4616,0.0217,138
64,0.02,med,2,0.5,RT,1752.0,2280,0.52252,111,4616,0.0217,138
64,0.02,med,2,0.5,EC,1752.0,2280,1.0,111,4616,0.0217,138
64,0.02,med,2,0.5,EO,1752.0,2280,1.0,111,4616,0.0217,138
64,0.02,med,2,0.75,NC,2389.87,4616,1.0,111,4616,0.0217,138
64,0.02,med,2,0.75,RT,2229.33,3432,0.79279,111,4616,0.0217,138
64,0.02,med,2,0.75,EC,2229.33,3432,1.0,111,4616,0.0217,138
64,0.02,med,2,0.75,EO,2229.33,3432,1.0,111,4616,0.0217,138
64,0.02,med,3,0.25,NC,2772.8,5064,1.0,87,5064,0.0197,152
64,0.02,med,3,0.25,RT,1161.07,1256,0.32184,87,5064,0.0197,152
64,0.02,med,3,0.25,EC,1161.07,1256,1.0,87,5064,0.0197,152
64,0.02,med,3,0.25,EO,1161.07,1256,1.0,87,5064,0.0197,152
64,0.02,med,3,0.5,NC,2772.8,5064,1.0,87,5064,0.0197,152
64,0.02,med,3,0.5,RT,2000.0,2504,0.57471,87,5064,0.0197,152
64,0.02,med,3,0.5,EC,2000.0,2504,1.0,87,5064,0.0197,152
64,0.02,med,3,0.5,EO,2000.0,2504,1.0,87,5064,0.0197,152
64,0.02,med,3,0.75,NC,2772.8,5064,1.0,87,5064,0.0197,152
64,0.02,med,3,0.75,RT,2552.0,3784,0.88506,87,5064,0.0197,152
64,0.02,med,3,0.75,EC,2552.0,3784,1.0,87,5064,0.0197,152
64,0.02,med,3,0.75,EO,2552.0,3784,1.0,87,5064,0.0197,152
64,0.02,med,4,0.25,NC,2488.53,4840,1.0,55,4840,0.0207,145
64,0.02,med,4,0.25,RT,1091.2,1192,0.58182,55,4840,0.0207,145
64,0.02,med,4,0.25,EC,1091.2,1192,1.0,55,4840,0.0207,145
64,0.02,med,4,0.25,EO,1091.2,1192,1.0,55,4840,0.0207,145
64,0.02,med,4,0.5,NC,2488.53,4840,1.0,55,4840,0.0207,145
64,0.02,med,4,0.5,RT,1894.93,2408,0.96364,55,4840,0.0207,145
64,0.02,med,4,0.5,EC,1894.93,2408,1.0,55,4840,0.0207,145
64,0.02,med,4,0.5,EO,1894.93,2408,1.0,55,4840,0.0207,145
64,0.02,med,4,0.75,NC,2488.53,4840,1.0,55,4840,0.0207,145
64,0.02,med,4,0.75,RT,2340.27,3624,1.0,55,4840,0.0207,145
64,0.02,med,4,0.75,EC,2340.27,3624,1.0,55,4840,0.0207,145
64,0.02,med,4,0.75,EO,2340.27,3624,1.0,55,4840,0.0207,145
64,0.02,med,5,0.25,NC,2368.53,4552,1.0,94,4552,0.0221,136
64,0.02,med,5,0.25,RT,1046.4,1128,0.2766,94,4552,0.0221,136
64,0.02,med,5,0.25,EC,1046.4,1128,1.0,94,4552,0.0221,136
64,0.02,med,5,0.25,EO,1046.4,1128,1.0,94,4552,0.0221,136
64,0.02,med,5,0.5,NC,2368.53,4552,1.0,94,4552,0.0221,136
64,0.02,med,5,0.5,RT,1776.53,2248,0.61702,94,4552,0.0221,136
64,0.02,med,5,0.5,EC,1776.53,2248,1.0,94,4552,0.0221,136
64,0.02,med,5,0.5,EO,1776.53,2248,1.0,94,4552,0.0221,136
64,0.02,med,5,0.75,NC,2368.53,4552,1.0,94,4552,0.0221,136
64,0.02,med,5,0.75,RT,2216.53,3400,0.87234,94,4552,0.0221,136
64,0.02,med,5,0.75,EC,2216.53,3400,1.0,94,4552,0.0221,136
64,0.02,med,5,0.75,EO,2216.53,3400,1.0,94,4552,0.0221,136
64,0.02,med,6,0.25,NC,2724.27,5288,1.0,66,5288,0.0189,159
64,0.02,med,6,0.25,RT,1213.87,1320,0.5,66,5288,0.0189,159
64,0.02,med,6,0.25,EC,1213.87,1320,1.0,66,5288,0.0189,159
64,0.02,med,6,0.25,EO,1213.87,1320,1.0,66,5288,0.0189,159
64,0.02,med,6,0.5,NC,2724.27,5288,1.0,66,5288,0.0189,159
64,0.02,med,6,0.5,RT,2065.6,2632,0.80303,66,5288,0.0189,159
64,0.02,med,6,0.5,EC,2065.6,2632,1.0,66,5288,0.0189,159
64,0.02,med,6,0.5,EO,2065.6,2632,1.0,66,5288,0.0189,159
64,0.02,med,6,0.75,NC,2724.27,5288,1.0,66,5288,0.0189,159
64,0.02,med,6,0.75,RT,2534.93,3944,1.0,66,5288,0.0189,159
64,0.02,med,6,0.75,EC,2534.93,3944,1.0,66,5288,0.0189,159
64,0.02,med,6,0.75,EO,2534.93,3944,1.0,66,5288,0.0189,159
64,0.02,med,7,0.25,NC,2728.53,5224,1.0,81,5224,0.0191,157
64,0.02,med,7,0.25,RT,1174.4,1288,0.40741,81,5224,0.0191,157
64,0.02,med,7,0.25,EC,1174.4,1288,1.0,81,5224,0.0191,157
64,0.02,med,7,0.25,EO,1174.4,1288,1.0,81,5224,0.0191,157
64,0.02,med,7,0.5,NC,2728.53,5224,1.0,81,5224,0.0191,157
64,0.02,med,7,0.5,RT,2042.67,2600,0.74074,81,5224,0.0191,157
64,0.02,med,7,0.5,EC,2042.67,2600,1.0,81,5224,0.0191,157
64,0.02,med,7,0.5,EO,2042.67,2600,1.0,81,5224,0.0191,157
64,0.02,med,7,0.75,NC,2728.53,5224,1.0,81,5224,0.0191,157
64,0.02,med,7,0.75,RT,2541.87,3912,0.97531,81,5224,0.0191,157
64,0.02,med,7,0.75,EC,2541.87,3912,1.0,81,5224,0.0191,157
64,0.02,med,7,0.75,EO,2541.87,3912,1.0,81,5224,0.0191,157
64,0.02,high,0,0.25,NC,2498.13,4840,1.0,113,4840,0.0207,145
64,0.02,high,0,0.25,RT,1091.2,1192,0.30973,113,4840,0.0207,145
64,0.02,high,0,0.25,EC,1091.2,1192,1.0,113,4840,0.0207,145
64,0.02,high,0,0.25,EO,1091.2,1192,1.0,113,4840,0.0207,145
64,0.02,high,0,0.5,NC,2498.13,4840,1.0,113,4840,0.0207,145
64,0.02,high,0,0.5,RT,1900.8,2408,0.63717,113,4840,0.0207,145
64,0.02,high,0,0.5,EC,1900.8,2408,1.0,113,4840,0.0207,145
64,0.02,high,0,0.5,EO,1900.8,2408,1.0,113,4840,0.0207,145
64,0.02,high,0,0.75,NC,2498.13,4840,1.0,113,4840,0.0207,145
64,0.02,high,0,0.75,RT,2353.6,3624,0.9469,113,4840,0.0207,145
64,0.02,high,0,0.75,EC,2353.6,3624,1.0,113,4840,0.0207,145
64,0.02,high,0,0.75,EO,2353.6,3624,1.0,113,4840,0.0207,145
64,0.02,high,1,0.25,NC,2701.33,5160,1.0,88,5160,0.0194,155
64,0.02,high,1,0.25,RT,1198.4,1288,0.34091,88,5160,0.0194,155
64,0.02,high,1,0.25,EC,1198.4,1288,1.0,88,5160,0.0194,155
64,0.02,high,1,0.25,EO,1198.4,1288,1.0,88,5160,0.0194,155
64,0.02,high,1,0.5,NC,2701.33,5160,1.0,88,5160,0.0194,155
64,0.02,high,1,0.5,RT,2029.33,2568,0.73864,88,5160,0.0194,155
64,0.02,high,1,0.5,EC,2029.33,2568,1.0,88,5160,0.0194,155
64,0.02,high,1,0.5,EO,2029.33,2568,1.0,88,5160,0.0194,155
64,0.02,high,1,0.75,NC,2701.33,5160,1.0,88,5160,0.0194,155
64,0.02,high,1,0.75,RT,2514.67,3848,0.95455,88,5160,0.0194,155
64,0.02,high,1,0.75,EC,2514.67,3848,1.0,88,5160,0.0194,155
64,0.02,high,1,0.75,EO,2514.67,3848,1.0,88,5160,0.0194,155
64,0.02,high,2,0.25,NC,2389.87,4616,1.0,101,4616,0.0217,138
64,0.02,high,2,0.25,RT,1021.87,1128,0.20792,101,4616,0.0217,138
64,0.02,high,2,0.25,EC,1021.87,1128,1.0,101,4616,0.0217,138
64,0.02,high,2,0.25,EO,1021.87,1128,1.0,101,4616,0.0217,138
64,0.02,high,2,0.5,NC,2389.87,4616,1.0,101,4616,0.0217,138
64,0.02,high,2,0.5,RT,1752.0,2280,0.58416,101,4616,0.0217,138
64,0.02,high,2,0.5,EC,1752.0,2280,1.0,101,4616,0.0217,138
64,0.02,high,2,0.5,EO,1752.0,2280,1.0,101,4616,0.0217,138
64,0.02,high,2,0.75,NC,2389.87,4616,1.0,101,4616,0.0217,138
64,0.02,high,2,0.75,RT,2229.33,3432,0.84158,101,4616,0.0217,138
64,0.02,high,2,0.75,EC,2229.33,3432,1.0,101,4616,0.0217,138
64,0.02,high,2,0.75,EO,2229.33,3432,1.0,101,4616,0.0217,138
64,0.02,high,3,0.25,NC,2772.8,5064,1.0,92,5064,0.0197,152
64,0.02,high,3,0.25,RT,1161.07,1256,0.32609,92,5064,0.0197,152
64,0.02,high,3,0.25,EC,1161.07,1256,1.0,92,5064,0.0197,152
64,0.02,high,3,0.25,EO,1161.07,1256,1.0,92,5064,0.0197,152
64,0.02,high,3,0.5,NC,2772.8,5064,1.0,92,5064,0.0197,152
64,0.02,high,3,0.5,RT,2000.0,2504,0.57609,92,5064,0.0197,152
64,0.02,high,3,0.5,EC,2000.0,2504,1.0,92,5064,0.0197,152
64,0.02,high,3,0.5,EO,2000.0,2504,1.0,92,5064,0.0197,152
64,0.02,high,3,0.75,NC,2772.8,5064,1.0,92,5064,0.0197,152
64,0.02,high,3,0.75,RT,2552.0,3784,0.88043,92,5064,0.0197,152
64,0.02,high,3,0.75,EC,2552.0,3784,1.0,92,5064,0.0197,152
64,0.02,high,3,0.75,EO,2552.0,3784,1.0,92,5064,0.0197,152
64,0.02,high,4,0.25,NC,2488.53,4840,1.0,53,4840,0.0207,145
64,0.02,high,4,0.25,RT,1091.2,1192,0.49057,53,4840,0.0207,145
64,0.02,high,4,0.25,EC,1091.2,1192,1.0,53,4840,0.0207,145
64,0.02,high,4,0.25,EO,1091.2,1192,1.0,53,4840,0.0207,145
64,0.02,high,4,0.5,NC,2488.53,4840,1.0,53,4840,0.0207,145
64,0.02,high,4,0.5,RT,1894.93,2408,0.90566,53,4840,0.0207,145
64,0.02,high,4,0.5,EC,1894.93,2408,1.0,53,4840,0.0207,145
64,0.02,high,4,0.5,EO,1894.93,2408,1.0,53,4840,0.0207,145
64,0.02,high,4,0.75,NC,2488.53,4840,1.0,53,4840,0.0207,145
64,0.02,high,4,0.75,RT,2340.27,3624,1.0,53,4840,0.0207,145
64,0.02,high,4,0.75,EC,2340.27,3624,1.0,53,4840,0.0207,145
64,0.02,high,4,0.75,EO,2340.27,3624,1.0,53,4840,0.0207,145
64,0.02,high,5,0.25,NC,2368.53,4552,1.0,76,4552,0.0221,136
64,0.02,high,5,0.25,RT,1046.4,1128,0.43421,76,4552,0.0221,136
64,0.02,high,5,0.25,EC,1046.4,1128,1.0,76,4552,0.0221,136
64,0.02,high,5,0.25,EO,1046.4,1128,1.0,76,4552,0.0221,136
64,0.02,high,5,0.5,NC,2368.53,4552,1.0,76,4552,0.0221,136
64,0.02,high,5,0.5,RT,1776.53,2248,0.82895,76,4552,0.0221,136
64,0.02,high,5,0.5,EC,1776.53,2248,1.0,76,4552,0.0221,136
64,0.02,high,5,0.5,EO,1776.53,2248,1.0,76,4552,0.0221,136
64,0.02,high,5,0.75,NC,2368.53,4552,1.0,76,4552,0.0221,136
64,0.02,high,5,0.75,RT,2216.53,3400,0.97368,76,4552,0.0221,136
64,0.02,high,5,0.75,EC,2216.53,3400,1.0,76,4552,0.0221,136
64,0.02,high,5,0.75,EO,2216.53,3400,1.0,76,4552,0.0221,136
64,0.02,high,6,0.25,NC,2724.27,5288,1.0,85,5288,0.0189,159
64,0.02,high,6,0.25,RT,1213.87,1320,0.38824,85,5288,0.0189,159
64,0.02,high,6,0.25,EC,1213.87,1320,1.0,85,5288,0.0189,159
64,0.02,high,6,0.25,EO,1213.87,1320,1.0,85,5288,0.0189,159
64,0.02,high,6,0.5,NC,2724.27,5288,1.0,85,5288,0.0189,159
64,0.02,high,6,0.5,RT,2065.6,2632,0.72941,85,5288,0.0189,159
64,0.02,high,6,0.5,EC,2065.6,2632,1.0,85,5288,0.0189,159
64,0.02,high,6,0.5,EO,2065.6,2632,1.0,85,5288,0.0189,159
64,0.02,high,6,0.75,NC,2724.27,5288,1.0,85,5288,0.0189,159
64,0.02,high,6,0.75,RT,2534.93,3944,0.94118,85,5288,0.0189,159
64,0.02,high,6,0.75,EC,2534.93,3944,1.0,85,5288,0.0189,159
64,0.02,high,6,0.75,EO,2534.93,3944,1.0,85,5288,0.0189,159
64,0.02,high,7,0.25,NC,2728.53,5224,1.0,83,5224,0.0191,157
64,0.02,high,7,0.25,RT,1174.4,1288,0.33735,83,5224,0.0191,157
64,0.02,high,7,0.25,EC,1174.4,1288,1.0,83,5224,0.0191,157
64,0.02,high,7,0.25,EO,1174.4,1288,1.0,83,5224,0.0191,157
64,0.02,high,7,0.5,NC,2728.53,5224,1.0,83,5224,0.0191,157
64,0.02,high,7,0.5,RT,2042.67,2600,0.6747,83,5224,0.0191,157
64,0.02,high,7,0.5,EC,2042.67,2600,1.0,83,5224,0.0191,157
64,0.02,high,7,0.5,EO,2042.67,2600,1.0,83,5224,0.0191,157
64,0.02,high,7,0.75,NC,2728.53,5224,1.0,83,5224,0.0191,157
64,0.02,high,7,0.75,RT,2541.87,3912,0.90361,83,5224,0.0191,157
64,0.02,high,7,0.75,EC,2541.87,3912,1.0,83,5224,0.0191,157
64,0.02,high,7,0.75,EO,2541.87,3912,1.0,83,5224,0.0191,157
64,0.08,low,0,0.25,NC,2498.13,4840,1.0,154,4840,0.0759,145
64,0.08,low,0,0.25,RT,1091.2,1192,0.32468,154,4840,0.0759,145
64,0.08,low,0,0.25,EC,1091.2,1192,0.96753,154,4840,0.0759,145
64,0.08,low,0,0.25,EO,1091.2,1192,1.0,154,4840,0.0759,145
64,0.08,low,0,0.5,NC,2498.13,4840,1.0,154,4840,0.0759,145
64,0.08,low,0,0.5,RT,1900.8,2408,0.62987,154,4840,0.0759,145
64,0.08,low,0,0.5,EC,1900.8,2408,0.96753,154,4840,0.0759,145
64,0.08,low,0,0.5,EO,1900.8,2408,1.0,154,4840,0.0759,145
64,0.08,low,0,0.75,NC,2498.13,4840,1.0,154,4840,0.0759,145
64,0.08,low,0,0.75,RT,2353.6,3624,0.84416,154,4840,0.0759,145
64,0.08,low,0,0.75,EC,2353.6,3624,1.0,154,4840,0.0759,145
64,0.08,low,0,0.75,EO,2353.6,3624,1.0,154,4840,0.0759,145
64,0.08,low,1,0.25,NC,2701.33,5160,1.0,125,5160,0.0645,155
64,0.08,low,1,0.25,RT,1198.4,1288,0.408,125,5160,0.0645,155
64,0.08,low,1,0.25,EC,1198.4,1288,0.976,125,5160,0.0645,155
64,0.08,low,1,0.25,EO,1198.4,1288,1.0,125,5160,0.0645,155
64,0.08,low,1,0.5,NC,2701.33,5160,1.0,125,5160,0.0645,155
64,0.08,low,1,0.5,RT,2029.33,2568,0.72,125,5160,0.0645,155
64,0.08,low,1,0.5,EC,2029.33,2568,0.992,125,5160,0.0645,155
64,0.08,low,1,0.5,EO,2029.33,2568,1.0,125,5160,0.0645,155
64,0.08,low,1,0.75,NC,2701.33,5160,1.0,125,5160,0.0645,155
64,0.08,low,1,0.75,RT,2514.67,3848,0.936,125,5160,0.0645,155
64,0.08,low,1,0.75,EC,2514.67,3848,1.0,125,5160,0.0645,155
64,0.08,low,1,0.75,EO,2514.67,3848,1.0,125,5160,0.0645,155
64,0.08,low,2,0.25,NC,2389.87,4616,1.0,104,4616,0.0652,138
64,0.08,low,2,0.25,RT,1021.87,1128,0.46154,104,4616,0.0652,138
64,0.08,low,2,0.25,EC,1021.87,1128,0.90385,104,4616,0.0652,138
64,0.08,low,2,0.25,EO,1021.87,1128,1.0,104,4616,0.0652,138
64,0.08,low,2,0.5,NC,2389.87,4616,1.0,104,4616,0.0652,138
64,0.08,low,2,0.5,RT,1752.0,2280,0.79808,104,4616,0.0652,138
64,0.08,low,2,0.5,EC,1752.0,2280,1.0,104,4616,0.0652,138
64,0.08,low,2,0.5,EO,1752.0,2280,1.0,104,4616,0.0652,138
64,0.08,low,2,0.75,NC,2389.87,4616,1.0,104,4616,0.0652,138
64,0.08,low,2,0.75,RT,2229.33,3432,0.94231,104,4616,0.0652,138
64,0.08,low,2,0.75,EC,2229.33,3432,1.0,104,4616,0.0652,138
64,0.08,low,2,0.75,EO,2229.33,3432,1.0,104,4616,0.0652,138
64,0.08,low,3,0.25,NC,2772.8,5064,1.0,135,5064,0.0724,152
64,0.08,low,3,0.25,RT,1161.07,1256,0.41481,135,5064,0.0724,152
64,0.08,low,3,0.25,EC,1161.07,1256,0.9037,135,5064,0.0724,152
64,0.08,low,3,0.25,EO,1161.07,1256,1.0,135,5064,0.0724,152
64,0.08,low,3,0.5,NC,2772.8,5064,1.0,135,5064,0.0724,152
64,0.08,low,3,0.5,RT,2000.0,2504,0.7037,135,5064,0.0724,152
64,0.08,low,3,0.5,EC,2000.0,2504,0.98519,135,5064,0.0724,152
64,0.08,low,3,0.5,EO,2000.0,2504,1.0,135,5064,0.0724,152
64,0.08,low,3,0.75,NC,2772.8,5064,1.0,135,5064,0.0724,152
64,0.08,low,3,0.75,RT,2552.0,3784,0.97778,135,5064,0.0724,152
64,0.08,low,3,0.75,EC,2552.0,3784,1.0,135,5064,0.0724,152
64,0.08,low,3,0.75,EO,2552.0,3784,1.0,135,5064,0.0724,152
64,0.08,low,4,0.25,NC,2488.53,4840,1.0,144,4840,0.069,145
64,0.08,low,4,0.25,RT,1091.2,1192,0.34722,144,4840,0.069,145
