n_blocks,prefix_tokens,prefix_MiB,pcie_bw_GBs,concurrency,p_rr,prefill_tps,gap_median_s,ttft_evict_recompute_s,fetch_contended_s,fetch_eff_s,ttft_prefetch_mean_s,ttft_prefetch_p90_s,prefetch_wins,win_margin_s,wasted_MiB_per_cycle,bw_bound
32,512,28.0,8.0,4,0.9,120000,5.0,0.00427,0.01468,0.01631,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,4,0.9,30000,10.0,0.01707,0.01468,0.01631,0.0,0.0,1,0.01707,2.8,0
32,512,28.0,8.0,4,0.9,60000,10.0,0.00853,0.01468,0.01631,0.0,0.0,1,0.00853,2.8,0
32,512,28.0,8.0,4,0.9,120000,10.0,0.00427,0.01468,0.01631,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,4,0.9,30000,30.0,0.01707,0.01468,0.01631,0.0,0.0,1,0.01707,2.8,0
32,512,28.0,8.0,4,0.9,60000,30.0,0.00853,0.01468,0.01631,0.0,0.0,1,0.00853,2.8,0
32,512,28.0,8.0,4,0.9,120000,30.0,0.00427,0.01468,0.01631,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,4,0.99,30000,0.2,0.01707,0.01468,0.01483,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,4,0.99,60000,0.2,0.00853,0.01468,0.01483,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,4,0.99,120000,0.2,0.00427,0.01468,0.01483,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,4,0.99,30000,0.5,0.01707,0.01468,0.01483,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,4,0.99,60000,0.5,0.00853,0.01468,0.01483,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,4,0.99,120000,0.5,0.00427,0.01468,0.01483,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,4,0.99,30000,1.0,0.01707,0.01468,0.01483,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,4,0.99,60000,1.0,0.00853,0.01468,0.01483,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,4,0.99,120000,1.0,0.00427,0.01468,0.01483,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,4,0.99,30000,2.0,0.01707,0.01468,0.01483,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,4,0.99,60000,2.0,0.00853,0.01468,0.01483,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,4,0.99,120000,2.0,0.00427,0.01468,0.01483,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,4,0.99,30000,5.0,0.01707,0.01468,0.01483,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,4,0.99,60000,5.0,0.00853,0.01468,0.01483,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,4,0.99,120000,5.0,0.00427,0.01468,0.01483,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,4,0.99,30000,10.0,0.01707,0.01468,0.01483,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,4,0.99,60000,10.0,0.00853,0.01468,0.01483,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,4,0.99,120000,10.0,0.00427,0.01468,0.01483,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,4,0.99,30000,30.0,0.01707,0.01468,0.01483,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,4,0.99,60000,30.0,0.00853,0.01468,0.01483,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,4,0.99,120000,30.0,0.00427,0.01468,0.01483,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,8,0.5,30000,0.2,0.01707,0.02936,0.05872,0.00084,0.0,1,0.01623,14.0,0
32,512,28.0,8.0,8,0.5,60000,0.2,0.00853,0.02936,0.05872,0.00084,0.0,1,0.00769,14.0,0
32,512,28.0,8.0,8,0.5,120000,0.2,0.00427,0.02936,0.05872,0.00084,0.0,1,0.00343,14.0,0
32,512,28.0,8.0,8,0.5,30000,0.5,0.01707,0.02936,0.05872,4e-05,0.0,1,0.01702,14.0,0
32,512,28.0,8.0,8,0.5,60000,0.5,0.00853,0.02936,0.05872,4e-05,0.0,1,0.00849,14.0,0
32,512,28.0,8.0,8,0.5,120000,0.5,0.00427,0.02936,0.05872,4e-05,0.0,1,0.00422,14.0,0
32,512,28.0,8.0,8,0.5,30000,1.0,0.01707,0.02936,0.05872,1e-05,0.0,1,0.01706,14.0,0
32,512,28.0,8.0,8,0.5,60000,1.0,0.00853,0.02936,0.05872,1e-05,0.0,1,0.00853,14.0,0
32,512,28.0,8.0,8,0.5,120000,1.0,0.00427,0.02936,0.05872,1e-05,0.0,1,0.00426,14.0,0
32,512,28.0,8.0,8,0.5,30000,2.0,0.01707,0.02936,0.05872,0.0,0.0,1,0.01707,14.0,0
32,512,28.0,8.0,8,0.5,60000,2.0,0.00853,0.02936,0.05872,0.0,0.0,1,0.00853,14.0,0
32,512,28.0,8.0,8,0.5,120000,2.0,0.00427,0.02936,0.05872,0.0,0.0,1,0.00427,14.0,0
32,512,28.0,8.0,8,0.5,30000,5.0,0.01707,0.02936,0.05872,0.0,0.0,1,0.01707,14.0,0
32,512,28.0,8.0,8,0.5,60000,5.0,0.00853,0.02936,0.05872,0.0,0.0,1,0.00853,14.0,0
32,512,28.0,8.0,8,0.5,120000,5.0,0.00427,0.02936,0.05872,0.0,0.0,1,0.00427,14.0,0
32,512,28.0,8.0,8,0.5,30000,10.0,0.01707,0.02936,0.05872,0.0,0.0,1,0.01707,14.0,0
32,512,28.0,8.0,8,0.5,60000,10.0,0.00853,0.02936,0.05872,0.0,0.0,1,0.00853,14.0,0
32,512,28.0,8.0,8,0.5,120000,10.0,0.00427,0.02936,0.05872,0.0,0.0,1,0.00427,14.0,0
32,512,28.0,8.0,8,0.5,30000,30.0,0.01707,0.02936,0.05872,0.0,0.0,1,0.01707,14.0,0
32,512,28.0,8.0,8,0.5,60000,30.0,0.00853,0.02936,0.05872,0.0,0.0,1,0.00853,14.0,0
32,512,28.0,8.0,8,0.5,120000,30.0,0.00427,0.02936,0.05872,0.0,0.0,1,0.00427,14.0,0
32,512,28.0,8.0,8,0.7,30000,0.2,0.01707,0.02936,0.04194,0.00029,0.0,1,0.01677,8.4,0
32,512,28.0,8.0,8,0.7,60000,0.2,0.00853,0.02936,0.04194,0.00029,0.0,1,0.00824,8.4,0
32,512,28.0,8.0,8,0.7,120000,0.2,0.00427,0.02936,0.04194,0.00029,0.0,1,0.00397,8.4,0
32,512,28.0,8.0,8,0.7,30000,0.5,0.01707,0.02936,0.04194,1e-05,0.0,1,0.01706,8.4,0
32,512,28.0,8.0,8,0.7,60000,0.5,0.00853,0.02936,0.04194,1e-05,0.0,1,0.00853,8.4,0
32,512,28.0,8.0,8,0.7,120000,0.5,0.00427,0.02936,0.04194,1e-05,0.0,1,0.00426,8.4,0
32,512,28.0,8.0,8,0.7,30000,1.0,0.01707,0.02936,0.04194,0.0,0.0,1,0.01707,8.4,0
32,512,28.0,8.0,8,0.7,60000,1.0,0.00853,0.02936,0.04194,0.0,0.0,1,0.00853,8.4,0
32,512,28.0,8.0,8,0.7,120000,1.0,0.00427,0.02936,0.04194,0.0,0.0,1,0.00427,8.4,0
32,512,28.0,8.0,8,0.7,30000,2.0,0.01707,0.02936,0.04194,0.0,0.0,1,0.01707,8.4,0
32,512,28.0,8.0,8,0.7,60000,2.0,0.00853,0.02936,0.04194,0.0,0.0,1,0.00853,8.4,0
32,512,28.0,8.0,8,0.7,120000,2.0,0.00427,0.02936,0.04194,0.0,0.0,1,0.00427,8.4,0
32,512,28.0,8.0,8,0.7,30000,5.0,0.01707,0.02936,0.04194,0.0,0.0,1,0.01707,8.4,0
32,512,28.0,8.0,8,0.7,60000,5.0,0.00853,0.02936,0.04194,0.0,0.0,1,0.00853,8.4,0
32,512,28.0,8.0,8,0.7,120000,5.0,0.00427,0.02936,0.04194,0.0,0.0,1,0.00427,8.4,0
32,512,28.0,8.0,8,0.7,30000,10.0,0.01707,0.02936,0.04194,0.0,0.0,1,0.01707,8.4,0
32,512,28.0,8.0,8,0.7,60000,10.0,0.00853,0.02936,0.04194,0.0,0.0,1,0.00853,8.4,0
32,512,28.0,8.0,8,0.7,120000,10.0,0.00427,0.02936,0.04194,0.0,0.0,1,0.00427,8.4,0
32,512,28.0,8.0,8,0.7,30000,30.0,0.01707,0.02936,0.04194,0.0,0.0,1,0.01707,8.4,0
32,512,28.0,8.0,8,0.7,60000,30.0,0.00853,0.02936,0.04194,0.0,0.0,1,0.00853,8.4,0
32,512,28.0,8.0,8,0.7,120000,30.0,0.00427,0.02936,0.04194,0.0,0.0,1,0.00427,8.4,0
32,512,28.0,8.0,8,0.9,30000,0.2,0.01707,0.02936,0.03262,8e-05,0.0,1,0.01699,2.8,0
32,512,28.0,8.0,8,0.9,60000,0.2,0.00853,0.02936,0.03262,8e-05,0.0,1,0.00846,2.8,0
32,512,28.0,8.0,8,0.9,120000,0.2,0.00427,0.02936,0.03262,8e-05,0.0,1,0.00419,2.8,0
32,512,28.0,8.0,8,0.9,30000,0.5,0.01707,0.02936,0.03262,0.0,0.0,1,0.01707,2.8,0
32,512,28.0,8.0,8,0.9,60000,0.5,0.00853,0.02936,0.03262,0.0,0.0,1,0.00853,2.8,0
32,512,28.0,8.0,8,0.9,120000,0.5,0.00427,0.02936,0.03262,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,8,0.9,30000,1.0,0.01707,0.02936,0.03262,0.0,0.0,1,0.01707,2.8,0
32,512,28.0,8.0,8,0.9,60000,1.0,0.00853,0.02936,0.03262,0.0,0.0,1,0.00853,2.8,0
32,512,28.0,8.0,8,0.9,120000,1.0,0.00427,0.02936,0.03262,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,8,0.9,30000,2.0,0.01707,0.02936,0.03262,0.0,0.0,1,0.01707,2.8,0
32,512,28.0,8.0,8,0.9,60000,2.0,0.00853,0.02936,0.03262,0.0,0.0,1,0.00853,2.8,0
32,512,28.0,8.0,8,0.9,120000,2.0,0.00427,0.02936,0.03262,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,8,0.9,30000,5.0,0.01707,0.02936,0.03262,0.0,0.0,1,0.01707,2.8,0
32,512,28.0,8.0,8,0.9,60000,5.0,0.00853,0.02936,0.03262,0.0,0.0,1,0.00853,2.8,0
32,512,28.0,8.0,8,0.9,120000,5.0,0.00427,0.02936,0.03262,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,8,0.9,30000,10.0,0.01707,0.02936,0.03262,0.0,0.0,1,0.01707,2.8,0
32,512,28.0,8.0,8,0.9,60000,10.0,0.00853,0.02936,0.03262,0.0,0.0,1,0.00853,2.8,0
32,512,28.0,8.0,8,0.9,120000,10.0,0.00427,0.02936,0.03262,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,8,0.9,30000,30.0,0.01707,0.02936,0.03262,0.0,0.0,1,0.01707,2.8,0
32,512,28.0,8.0,8,0.9,60000,30.0,0.00853,0.02936,0.03262,0.0,0.0,1,0.00853,2.8,0
32,512,28.0,8.0,8,0.9,120000,30.0,0.00427,0.02936,0.03262,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,8,0.99,30000,0.2,0.01707,0.02936,0.02966,7e-05,0.0,1,0.01699,0.28,0
32,512,28.0,8.0,8,0.99,60000,0.2,0.00853,0.02936,0.02966,7e-05,0.0,1,0.00846,0.28,0
32,512,28.0,8.0,8,0.99,120000,0.2,0.00427,0.02936,0.02966,7e-05,0.0,1,0.00419,0.28,0
32,512,28.0,8.0,8,0.99,30000,0.5,0.01707,0.02936,0.02966,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,8,0.99,60000,0.5,0.00853,0.02936,0.02966,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,8,0.99,120000,0.5,0.00427,0.02936,0.02966,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,8,0.99,30000,1.0,0.01707,0.02936,0.02966,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,8,0.99,60000,1.0,0.00853,0.02936,0.02966,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,8,0.99,120000,1.0,0.00427,0.02936,0.02966,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,8,0.99,30000,2.0,0.01707,0.02936,0.02966,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,8,0.99,60000,2.0,0.00853,0.02936,0.02966,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,8,0.99,120000,2.0,0.00427,0.02936,0.02966,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,8,0.99,30000,5.0,0.01707,0.02936,0.02966,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,8,0.99,60000,5.0,0.00853,0.02936,0.02966,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,8,0.99,120000,5.0,0.00427,0.02936,0.02966,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,8,0.99,30000,10.0,0.01707,0.02936,0.02966,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,8,0.99,60000,10.0,0.00853,0.02936,0.02966,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,8,0.99,120000,10.0,0.00427,0.02936,0.02966,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,8,0.99,30000,30.0,0.01707,0.02936,0.02966,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,8,0.99,60000,30.0,0.00853,0.02936,0.02966,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,8,0.99,120000,30.0,0.00427,0.02936,0.02966,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,16,0.5,30000,0.2,0.01707,0.05872,0.11744,0.01072,0.04774,1,0.00634,14.0,0
32,512,28.0,8.0,16,0.5,60000,0.2,0.00853,0.05872,0.11744,0.01072,0.04774,0,-0.00219,14.0,0
32,512,28.0,8.0,16,0.5,120000,0.2,0.00427,0.05872,0.11744,0.01072,0.04774,0,-0.00646,14.0,0
32,512,28.0,8.0,16,0.5,30000,0.5,0.01707,0.05872,0.11744,0.00095,0.0,1,0.01611,14.0,0
32,512,28.0,8.0,16,0.5,60000,0.5,0.00853,0.05872,0.11744,0.00095,0.0,1,0.00758,14.0,0
32,512,28.0,8.0,16,0.5,120000,0.5,0.00427,0.05872,0.11744,0.00095,0.0,1,0.00331,14.0,0
32,512,28.0,8.0,16,0.5,30000,1.0,0.01707,0.05872,0.11744,0.0001,0.0,1,0.01697,14.0,0
32,512,28.0,8.0,16,0.5,60000,1.0,0.00853,0.05872,0.11744,0.0001,0.0,1,0.00844,14.0,0
32,512,28.0,8.0,16,0.5,120000,1.0,0.00427,0.05872,0.11744,0.0001,0.0,1,0.00417,14.0,0
32,512,28.0,8.0,16,0.5,30000,2.0,0.01707,0.05872,0.11744,0.0,0.0,1,0.01707,14.0,0
32,512,28.0,8.0,16,0.5,60000,2.0,0.00853,0.05872,0.11744,0.0,0.0,1,0.00853,14.0,0
32,512,28.0,8.0,16,0.5,120000,2.0,0.00427,0.05872,0.11744,0.0,0.0,1,0.00427,14.0,0
32,512,28.0,8.0,16,0.5,30000,5.0,0.01707,0.05872,0.11744,0.0,0.0,1,0.01707,14.0,0
32,512,28.0,8.0,16,0.5,60000,5.0,0.00853,0.05872,0.11744,0.0,0.0,1,0.00853,14.0,0
32,512,28.0,8.0,16,0.5,120000,5.0,0.00427,0.05872,0.11744,0.0,0.0,1,0.00427,14.0,0
32,512,28.0,8.0,16,0.5,30000,10.0,0.01707,0.05872,0.11744,0.0,0.0,1,0.01707,14.0,0
32,512,28.0,8.0,16,0.5,60000,10.0,0.00853,0.05872,0.11744,0.0,0.0,1,0.00853,14.0,0
32,512,28.0,8.0,16,0.5,120000,10.0,0.00427,0.05872,0.11744,0.0,0.0,1,0.00427,14.0,0
32,512,28.0,8.0,16,0.5,30000,30.0,0.01707,0.05872,0.11744,0.0,0.0,1,0.01707,14.0,0
32,512,28.0,8.0,16,0.5,60000,30.0,0.00853,0.05872,0.11744,0.0,0.0,1,0.00853,14.0,0
32,512,28.0,8.0,16,0.5,120000,30.0,0.00427,0.05872,0.11744,0.0,0.0,1,0.00427,14.0,0
32,512,28.0,8.0,16,0.7,30000,0.2,0.01707,0.05872,0.08389,0.00299,0.00829,1,0.01407,8.4,0
32,512,28.0,8.0,16,0.7,60000,0.2,0.00853,0.05872,0.08389,0.00299,0.00829,1,0.00554,8.4,0
32,512,28.0,8.0,16,0.7,120000,0.2,0.00427,0.05872,0.08389,0.00299,0.00829,1,0.00127,8.4,0
32,512,28.0,8.0,16,0.7,30000,0.5,0.01707,0.05872,0.08389,0.00016,0.0,1,0.01691,8.4,0
32,512,28.0,8.0,16,0.7,60000,0.5,0.00853,0.05872,0.08389,0.00016,0.0,1,0.00838,8.4,0
32,512,28.0,8.0,16,0.7,120000,0.5,0.00427,0.05872,0.08389,0.00016,0.0,1,0.00411,8.4,0
32,512,28.0,8.0,16,0.7,30000,1.0,0.01707,0.05872,0.08389,4e-05,0.0,1,0.01703,8.4,0
32,512,28.0,8.0,16,0.7,60000,1.0,0.00853,0.05872,0.08389,4e-05,0.0,1,0.0085,8.4,0
32,512,28.0,8.0,16,0.7,120000,1.0,0.00427,0.05872,0.08389,4e-05,0.0,1,0.00423,8.4,0
32,512,28.0,8.0,16,0.7,30000,2.0,0.01707,0.05872,0.08389,2e-05,0.0,1,0.01705,8.4,0
32,512,28.0,8.0,16,0.7,60000,2.0,0.00853,0.05872,0.08389,2e-05,0.0,1,0.00852,8.4,0
32,512,28.0,8.0,16,0.7,120000,2.0,0.00427,0.05872,0.08389,2e-05,0.0,1,0.00425,8.4,0
32,512,28.0,8.0,16,0.7,30000,5.0,0.01707,0.05872,0.08389,0.0,0.0,1,0.01707,8.4,0
32,512,28.0,8.0,16,0.7,60000,5.0,0.00853,0.05872,0.08389,0.0,0.0,1,0.00853,8.4,0
32,512,28.0,8.0,16,0.7,120000,5.0,0.00427,0.05872,0.08389,0.0,0.0,1,0.00427,8.4,0
32,512,28.0,8.0,16,0.7,30000,10.0,0.01707,0.05872,0.08389,0.0,0.0,1,0.01707,8.4,0
32,512,28.0,8.0,16,0.7,60000,10.0,0.00853,0.05872,0.08389,0.0,0.0,1,0.00853,8.4,0
32,512,28.0,8.0,16,0.7,120000,10.0,0.00427,0.05872,0.08389,0.0,0.0,1,0.00427,8.4,0
32,512,28.0,8.0,16,0.7,30000,30.0,0.01707,0.05872,0.08389,0.0,0.0,1,0.01707,8.4,0
32,512,28.0,8.0,16,0.7,60000,30.0,0.00853,0.05872,0.08389,0.0,0.0,1,0.00853,8.4,0
32,512,28.0,8.0,16,0.7,120000,30.0,0.00427,0.05872,0.08389,0.0,0.0,1,0.00427,8.4,0
32,512,28.0,8.0,16,0.9,30000,0.2,0.01707,0.05872,0.06524,0.00153,0.0,1,0.01553,2.8,0
32,512,28.0,8.0,16,0.9,60000,0.2,0.00853,0.05872,0.06524,0.00153,0.0,1,0.007,2.8,0
32,512,28.0,8.0,16,0.9,120000,0.2,0.00427,0.05872,0.06524,0.00153,0.0,1,0.00273,2.8,0
32,512,28.0,8.0,16,0.9,30000,0.5,0.01707,0.05872,0.06524,6e-05,0.0,1,0.01701,2.8,0
32,512,28.0,8.0,16,0.9,60000,0.5,0.00853,0.05872,0.06524,6e-05,0.0,1,0.00848,2.8,0
32,512,28.0,8.0,16,0.9,120000,0.5,0.00427,0.05872,0.06524,6e-05,0.0,1,0.00421,2.8,0
32,512,28.0,8.0,16,0.9,30000,1.0,0.01707,0.05872,0.06524,2e-05,0.0,1,0.01705,2.8,0
32,512,28.0,8.0,16,0.9,60000,1.0,0.00853,0.05872,0.06524,2e-05,0.0,1,0.00852,2.8,0
32,512,28.0,8.0,16,0.9,120000,1.0,0.00427,0.05872,0.06524,2e-05,0.0,1,0.00425,2.8,0
32,512,28.0,8.0,16,0.9,30000,2.0,0.01707,0.05872,0.06524,0.0,0.0,1,0.01707,2.8,0
32,512,28.0,8.0,16,0.9,60000,2.0,0.00853,0.05872,0.06524,0.0,0.0,1,0.00853,2.8,0
32,512,28.0,8.0,16,0.9,120000,2.0,0.00427,0.05872,0.06524,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,16,0.9,30000,5.0,0.01707,0.05872,0.06524,0.0,0.0,1,0.01707,2.8,0
32,512,28.0,8.0,16,0.9,60000,5.0,0.00853,0.05872,0.06524,0.0,0.0,1,0.00853,2.8,0
32,512,28.0,8.0,16,0.9,120000,5.0,0.00427,0.05872,0.06524,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,16,0.9,30000,10.0,0.01707,0.05872,0.06524,0.0,0.0,1,0.01707,2.8,0
32,512,28.0,8.0,16,0.9,60000,10.0,0.00853,0.05872,0.06524,0.0,0.0,1,0.00853,2.8,0
32,512,28.0,8.0,16,0.9,120000,10.0,0.00427,0.05872,0.06524,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,16,0.9,30000,30.0,0.01707,0.05872,0.06524,0.0,0.0,1,0.01707,2.8,0
32,512,28.0,8.0,16,0.9,60000,30.0,0.00853,0.05872,0.06524,0.0,0.0,1,0.00853,2.8,0
32,512,28.0,8.0,16,0.9,120000,30.0,0.00427,0.05872,0.06524,0.0,0.0,1,0.00427,2.8,0
32,512,28.0,8.0,16,0.99,30000,0.2,0.01707,0.05872,0.05931,0.00086,0.0,1,0.01621,0.28,0
32,512,28.0,8.0,16,0.99,60000,0.2,0.00853,0.05872,0.05931,0.00086,0.0,1,0.00767,0.28,0
32,512,28.0,8.0,16,0.99,120000,0.2,0.00427,0.05872,0.05931,0.00086,0.0,1,0.00341,0.28,0
32,512,28.0,8.0,16,0.99,30000,0.5,0.01707,0.05872,0.05931,5e-05,0.0,1,0.01702,0.28,0
32,512,28.0,8.0,16,0.99,60000,0.5,0.00853,0.05872,0.05931,5e-05,0.0,1,0.00849,0.28,0
32,512,28.0,8.0,16,0.99,120000,0.5,0.00427,0.05872,0.05931,5e-05,0.0,1,0.00422,0.28,0
32,512,28.0,8.0,16,0.99,30000,1.0,0.01707,0.05872,0.05931,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,16,0.99,60000,1.0,0.00853,0.05872,0.05931,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,16,0.99,120000,1.0,0.00427,0.05872,0.05931,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,16,0.99,30000,2.0,0.01707,0.05872,0.05931,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,16,0.99,60000,2.0,0.00853,0.05872,0.05931,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,16,0.99,120000,2.0,0.00427,0.05872,0.05931,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,16,0.99,30000,5.0,0.01707,0.05872,0.05931,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,16,0.99,60000,5.0,0.00853,0.05872,0.05931,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,16,0.99,120000,5.0,0.00427,0.05872,0.05931,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,16,0.99,30000,10.0,0.01707,0.05872,0.05931,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,16,0.99,60000,10.0,0.00853,0.05872,0.05931,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,16,0.99,120000,10.0,0.00427,0.05872,0.05931,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,16,0.99,30000,30.0,0.01707,0.05872,0.05931,0.0,0.0,1,0.01707,0.28,0
32,512,28.0,8.0,16,0.99,60000,30.0,0.00853,0.05872,0.05931,0.0,0.0,1,0.00853,0.28,0
32,512,28.0,8.0,16,0.99,120000,30.0,0.00427,0.05872,0.05931,0.0,0.0,1,0.00427,0.28,0
32,512,28.0,8.0,32,0.5,30000,0.2,0.01707,0.11744,0.23488,0.06138,0.16157,0,-0.04431,14.0,1
32,512,28.0,8.0,32,0.5,60000,0.2,0.00853,0.11744,0.23488,0.06138,0.16157,0,-0.05284,14.0,1
32,512,28.0,8.0,32,0.5,120000,0.2,0.00427,0.11744,0.23488,0.06138,0.16157,0,-0.05711,14.0,1
32,512,28.0,8.0,32,0.5,30000,0.5,0.01707,0.11744,0.23488,0.01321,0.05884,1,0.00386,14.0,0
32,512,28.0,8.0,32,0.5,60000,0.5,0.00853,0.11744,0.23488,0.01321,0.05884,0,-0.00468,14.0,0
32,512,28.0,8.0,32,0.5,120000,0.5,0.00427,0.11744,0.23488,0.01321,0.05884,0,-0.00894,14.0,0
32,512,28.0,8.0,32,0.5,30000,1.0,0.01707,0.11744,0.23488,0.00271,0.0,1,0.01436,14.0,0
32,512,28.0,8.0,32,0.5,60000,1.0,0.00853,0.11744,0.23488,0.00271,0.0,1,0.00582,14.0,0
32,512,28.0,8.0,32,0.5,120000,1.0,0.00427,0.11744,0.23488,0.00271,0.0,1,0.00156,14.0,0
32,512,28.0,8.0,32,0.5,30000,2.0,0.01707,0.11744,0.23488,0.00022,0.0,1,0.01685,14.0,0
32,512,28.0,8.0,32,0.5,60000,2.0,0.00853,0.11744,0.23488,0.00022,0.0,1,0.00832,14.0,0
32,512,28.0,8.0,32,0.5,120000,2.0,0.00427,0.11744,0.23488,0.00022,0.0,1,0.00405,14.0,0
32,512,28.0,8.0,32,0.5,30000,5.0,0.01707,0.11744,0.23488,0.0,0.0,1,0.01707,14.0,0
32,512,28.0,8.0,32,0.5,60000,5.0,0.00853,0.11744,0.23488,0.0,0.0,1,0.00853,14.0,0
32,512,28.0,8.0,32,0.5,120000,5.0,0.00427,0.11744,0.23488,0.0,0.0,1,0.00427,14.0,0
32,512,28.0,8.0,32,0.5,30000,10.0,0.01707,0.11744,0.23488,0.0,0.0,1,0.01707,14.0,0
32,512,28.0,8.0,32,0.5,60000,10.0,0.00853,0.11744,0.23488,0.0,0.0,1,0.00853,14.0,0
32,512,28.0,8.0,32,0.5,120000,10.0,0.00427,0.11744,0.23488,0.0,0.0,1,0.00427,14.0,0
32,512,28.0,8.0,32,0.5,30000,30.0,0.01707,0.11744,0.23488,0.0,0.0,1,0.01707,14.0,0
32,512,28.0,8.0,32,0.5,60000,30.0,0.00853,0.11744,0.23488,0.0,0.0,1,0.00853,14.0,0
32,512,28.0,8.0,32,0.5,120000,30.0,0.00427,0.11744,0.23488,0.0,0.0,1,0.00427,14.0,0
32,512,28.0,8.0,32,0.7,30000,0.2,0.01707,0.11744,0.16777,0.02605,0.09468,0,-0.00898,8.4,0
32,512,28.0,8.0,32,0.7,60000,0.2,0.00853,0.11744,0.16777,0.02605,0.09468,0,-0.01751,8.4,0
32,512,28.0,8.0,32,0.7,120000,0.2,0.00427,0.11744,0.16777,0.02605,0.09468,0,-0.02178,8.4,0
32,512,28.0,8.0,32,0.7,30000,0.5,0.01707,0.11744,0.16777,0.00368,0.0,1,0.01339,8.4,0
32,512,28.0,8.0,32,0.7,60000,0.5,0.00853,0.11744,0.16777,0.00368,0.0,1,0.00486,8.4,0
32,512,28.0,8.0,32,0.7,120000,0.5,0.00427,0.11744,0.16777,0.00368,0.0,1,0.00059,8.4,0
32,512,28.0,8.0,32,0.7,30000,1.0,0.01707,0.11744,0.16777,0.00047,0.0,1,0.0166,8.4,0
32,512,28.0,8.0,32,0.7,60000,1.0,0.00853,0.11744,0.16777,0.00047,0.0,1,0.00806,8.4,0
