M,B,Dmean,Wmean,wait_dist,rho,seed,policy,util,ceiling,residual_idle,throughput,p50,p99,nbursts
16,2,32,200,exponential,0.0,4,serial,0.49975,0.99687,0.49712,0.99950,248,499,146
16,2,32,200,exponential,0.0,4,cb,0.91975,0.91975,0.00000,1.83950,69,250,238
16,2,32,200,exponential,0.0,4,stepaware,0.96250,0.96250,0.00000,1.92500,44,407,248
16,2,32,200,exponential,0.5,0,serial,0.49775,0.99462,0.49687,0.99550,334,494,122
16,2,32,200,exponential,0.5,0,cb,0.95112,0.95112,0.00000,1.90225,87,261,235
16,2,32,200,exponential,0.5,0,stepaware,0.98413,0.98413,0.00000,1.96825,43,655,250
16,2,32,200,exponential,0.5,1,serial,0.49488,0.98288,0.48800,0.98975,216,431,136
16,2,32,200,exponential,0.5,1,cb,0.81263,0.81263,0.00000,1.62525,48,196,224
16,2,32,200,exponential,0.5,1,stepaware,0.82888,0.82888,0.00000,1.65775,31,266,234
16,2,32,200,exponential,0.5,2,serial,0.49425,0.98675,0.49250,0.98850,234,918,124
16,2,32,200,exponential,0.5,2,cb,0.89150,0.89150,0.00000,1.78300,58,296,227
16,2,32,200,exponential,0.5,2,stepaware,0.93700,0.93700,0.00000,1.87400,42,534,242
16,2,32,200,exponential,0.5,3,serial,0.49450,0.98862,0.49412,0.98900,392,627,110
16,2,32,200,exponential,0.5,3,cb,0.93488,0.93488,0.00000,1.86975,93,257,225
16,2,32,200,exponential,0.5,3,stepaware,0.98562,0.98562,0.00000,1.97125,46,765,234
16,2,32,200,exponential,0.5,4,serial,0.49700,0.99262,0.49562,0.99400,332,567,125
16,2,32,200,exponential,0.5,4,cb,0.99138,0.99138,0.00000,1.98275,102,281,237
16,2,32,200,exponential,0.5,4,stepaware,0.99162,0.99162,0.00000,1.98325,46,733,249
16,2,32,200,exponential,0.9,0,serial,0.49525,0.98975,0.49450,0.99050,409,828,114
16,2,32,200,exponential,0.9,0,cb,0.98975,0.98975,0.00000,1.97950,148,331,243
16,2,32,200,exponential,0.9,0,stepaware,0.98975,0.98975,0.00000,1.97950,41,596,256
16,2,32,200,exponential,0.9,1,serial,0.49988,0.99700,0.49712,0.99975,259,492,120
16,2,32,200,exponential,0.9,1,cb,0.82237,0.82237,0.00000,1.64475,56,172,204
16,2,32,200,exponential,0.9,1,stepaware,0.84188,0.84188,0.00000,1.68375,39,229,210
16,2,32,200,exponential,0.9,2,serial,0.49688,0.99213,0.49525,0.99375,333,725,116
16,2,32,200,exponential,0.9,2,cb,0.95350,0.95350,0.00000,1.90700,90,215,231
16,2,32,200,exponential,0.9,2,stepaware,0.99213,0.99213,0.00000,1.98425,49,460,248
16,2,32,200,exponential,0.9,3,serial,0.48725,0.95650,0.46925,0.97450,251,518,134
16,2,32,200,exponential,0.9,3,cb,0.78287,0.78287,0.00000,1.56575,47,201,213
16,2,32,200,exponential,0.9,3,stepaware,0.80137,0.80137,0.00000,1.60275,36,305,219
16,2,32,200,exponential,0.9,4,serial,0.49888,0.99650,0.49763,0.99775,360,661,119
16,2,32,200,exponential,0.9,4,cb,0.93888,0.93888,0.00000,1.87775,91,260,225
16,2,32,200,exponential,0.9,4,stepaware,0.99600,0.99600,0.00000,1.99200,50,536,242
16,2,32,200,lognormal-heavytail,0.0,0,serial,0.50000,0.99875,0.49875,1.00000,309,536,127
16,2,32,200,lognormal-heavytail,0.0,0,cb,0.90763,0.90763,0.00000,1.81525,93,241,232
16,2,32,200,lognormal-heavytail,0.0,0,stepaware,0.97350,0.97350,0.00000,1.94700,45,716,244
16,2,32,200,lognormal-heavytail,0.0,1,serial,0.49762,0.98787,0.49025,0.99525,344,630,121
16,2,32,200,lognormal-heavytail,0.0,1,cb,0.92375,0.92375,0.00000,1.84750,88,288,227
16,2,32,200,lognormal-heavytail,0.0,1,stepaware,0.92625,0.92625,0.00000,1.85250,40,803,228
16,2,32,200,lognormal-heavytail,0.0,2,serial,0.49875,0.99500,0.49625,0.99750,319,619,124
16,2,32,200,lognormal-heavytail,0.0,2,cb,0.94025,0.94025,0.00000,1.88050,66,210,263
16,2,32,200,lognormal-heavytail,0.0,2,stepaware,0.95462,0.95462,0.00000,1.90925,36,735,269
16,2,32,200,lognormal-heavytail,0.0,3,serial,0.49950,0.99650,0.49700,0.99900,364,664,106
16,2,32,200,lognormal-heavytail,0.0,3,cb,0.95700,0.95700,0.00000,1.91400,98,249,224
16,2,32,200,lognormal-heavytail,0.0,3,stepaware,0.95937,0.95937,0.00000,1.91875,54,602,227
16,2,32,200,lognormal-heavytail,0.0,4,serial,0.49700,0.99287,0.49587,0.99400,313,529,127
16,2,32,200,lognormal-heavytail,0.0,4,cb,0.94900,0.94900,0.00000,1.89800,84,222,239
16,2,32,200,lognormal-heavytail,0.0,4,stepaware,0.95375,0.95375,0.00000,1.90750,44,509,248
16,2,32,200,lognormal-heavytail,0.5,0,serial,0.49575,0.98887,0.49312,0.99150,272,565,133
16,2,32,200,lognormal-heavytail,0.5,0,cb,0.92312,0.92312,0.00000,1.84625,74,219,231
16,2,32,200,lognormal-heavytail,0.5,0,stepaware,0.97213,0.97213,0.00000,1.94425,41,469,251
16,2,32,200,lognormal-heavytail,0.5,1,serial,0.49350,0.98575,0.49225,0.98700,271,551,132
16,2,32,200,lognormal-heavytail,0.5,1,cb,0.95300,0.95300,0.00000,1.90600,86,241,248
16,2,32,200,lognormal-heavytail,0.5,1,stepaware,0.97375,0.97375,0.00000,1.94750,40,503,266
16,2,32,200,lognormal-heavytail,0.5,2,serial,0.49575,0.98887,0.49312,0.99150,340,600,129
16,2,32,200,lognormal-heavytail,0.5,2,cb,0.98700,0.98700,0.00000,1.97400,119,261,238
16,2,32,200,lognormal-heavytail,0.5,2,stepaware,0.98887,0.98887,0.00000,1.97775,44,1016,252
16,2,32,200,lognormal-heavytail,0.5,3,serial,0.49212,0.97737,0.48525,0.98425,228,449,148
16,2,32,200,lognormal-heavytail,0.5,3,cb,0.93975,0.93975,0.00000,1.87950,60,153,269
16,2,32,200,lognormal-heavytail,0.5,3,stepaware,0.95100,0.95100,0.00000,1.90200,41,474,275
16,2,32,200,lognormal-heavytail,0.5,4,serial,0.49988,0.99750,0.49763,0.99975,346,641,117
16,2,32,200,lognormal-heavytail,0.5,4,cb,0.94688,0.94688,0.00000,1.89375,73,243,245
16,2,32,200,lognormal-heavytail,0.5,4,stepaware,0.97813,0.97813,0.00000,1.95625,39,387,256
16,2,32,200,lognormal-heavytail,0.9,0,serial,0.49738,0.99250,0.49513,0.99475,452,711,111
16,2,32,200,lognormal-heavytail,0.9,0,cb,0.99050,0.99050,0.00000,1.98100,127,320,250
16,2,32,200,lognormal-heavytail,0.9,0,stepaware,0.99050,0.99050,0.00000,1.98100,47,817,248
16,2,32,200,lognormal-heavytail,0.9,1,serial,0.49400,0.98650,0.49250,0.98800,354,678,131
16,2,32,200,lognormal-heavytail,0.9,1,cb,0.98650,0.98650,0.00000,1.97300,126,272,269
16,2,32,200,lognormal-heavytail,0.9,1,stepaware,0.98650,0.98650,0.00000,1.97300,49,1021,280
16,2,32,200,lognormal-heavytail,0.9,2,serial,0.49938,0.99862,0.49925,0.99875,336,579,114
16,2,32,200,lognormal-heavytail,0.9,2,cb,0.92425,0.92425,0.00000,1.84850,87,255,211
16,2,32,200,lognormal-heavytail,0.9,2,stepaware,0.97675,0.97675,0.00000,1.95350,46,545,225
16,2,32,200,lognormal-heavytail,0.9,3,serial,0.49688,0.98987,0.49300,0.99375,297,599,121
16,2,32,200,lognormal-heavytail,0.9,3,cb,0.92237,0.92237,0.00000,1.84475,71,220,222
16,2,32,200,lognormal-heavytail,0.9,3,stepaware,0.95662,0.95662,0.00000,1.91325,50,587,230
16,2,32,200,lognormal-heavytail,0.9,4,serial,0.49725,0.98938,0.49212,0.99450,223,661,133
16,2,32,200,lognormal-heavytail,0.9,4,cb,0.91250,0.91250,0.00000,1.82500,81,264,227
16,2,32,200,lognormal-heavytail,0.9,4,stepaware,0.93125,0.93125,0.00000,1.86250,39,876,240
16,4,8,50,exponential,0.0,0,serial,0.24931,0.98131,0.73200,0.99725,63,129,544
16,4,8,50,exponential,0.0,0,cb,0.51931,0.51931,0.00000,2.07725,5,34,1120
16,4,8,50,exponential,0.0,0,stepaware,0.51975,0.51975,0.00000,2.07900,5,36,1121
16,4,8,50,exponential,0.0,1,serial,0.24963,0.99375,0.74413,0.99850,78,142,504
16,4,8,50,exponential,0.0,1,cb,0.55950,0.55950,0.00000,2.23800,6,37,1135
16,4,8,50,exponential,0.0,1,stepaware,0.56256,0.56256,0.00000,2.25025,6,37,1142
16,4,8,50,exponential,0.0,2,serial,0.24975,0.98931,0.73956,0.99900,72,144,516
16,4,8,50,exponential,0.0,2,cb,0.51394,0.51394,0.00000,2.05575,5,41,1096
16,4,8,50,exponential,0.0,2,stepaware,0.51456,0.51456,0.00000,2.05825,5,42,1099
16,4,8,50,exponential,0.0,3,serial,0.24969,0.98900,0.73931,0.99875,80,146,493
16,4,8,50,exponential,0.0,3,cb,0.52606,0.52606,0.00000,2.10425,6,39,1067
16,4,8,50,exponential,0.0,3,stepaware,0.52644,0.52644,0.00000,2.10575,5,41,1066
16,4,8,50,exponential,0.0,4,serial,0.24975,0.99750,0.74775,0.99900,85,182,478
16,4,8,50,exponential,0.0,4,cb,0.55569,0.55569,0.00000,2.22275,6,35,1117
16,4,8,50,exponential,0.0,4,stepaware,0.55600,0.55600,0.00000,2.22400,6,35,1119
16,4,8,50,exponential,0.5,0,serial,0.24556,0.91494,0.66937,0.98225,48,108,496
16,4,8,50,exponential,0.5,0,cb,0.36169,0.36169,0.00000,1.44675,5,33,732
16,4,8,50,exponential,0.5,0,stepaware,0.36238,0.36238,0.00000,1.44950,5,33,733
16,4,8,50,exponential,0.5,1,serial,0.25000,0.99913,0.74913,1.00000,84,165,507
16,4,8,50,exponential,0.5,1,cb,0.69650,0.69650,0.00000,2.78600,6,37,1459
16,4,8,50,exponential,0.5,1,stepaware,0.70237,0.70237,0.00000,2.80950,6,38,1463
16,4,8,50,exponential,0.5,2,serial,0.24956,0.99481,0.74525,0.99825,65,187,544
16,4,8,50,exponential,0.5,2,cb,0.55781,0.55781,0.00000,2.23125,6,31,1207
16,4,8,50,exponential,0.5,2,stepaware,0.55837,0.55837,0.00000,2.23350,5,35,1210
16,4,8,50,exponential,0.5,3,serial,0.24994,0.99644,0.74650,0.99975,84,151,515
16,4,8,50,exponential,0.5,3,cb,0.64775,0.64775,0.00000,2.59100,6,37,1389
16,4,8,50,exponential,0.5,3,stepaware,0.65194,0.65194,0.00000,2.60775,6,38,1403
16,4,8,50,exponential,0.5,4,serial,0.24913,0.98794,0.73881,0.99650,66,170,538
16,4,8,50,exponential,0.5,4,cb,0.50425,0.50425,0.00000,2.01700,5,36,1086
16,4,8,50,exponential,0.5,4,stepaware,0.50538,0.50538,0.00000,2.02150,5,35,1086
16,4,8,50,exponential,0.9,0,serial,0.24169,0.87138,0.62969,0.96675,41,103,491
16,4,8,50,exponential,0.9,0,cb,0.31606,0.31606,0.00000,1.26425,5,34,672
16,4,8,50,exponential,0.9,0,stepaware,0.31612,0.31612,0.00000,1.26450,5,34,673
16,4,8,50,exponential,0.9,1,serial,0.24700,0.93844,0.69144,0.98800,46,128,517
16,4,8,50,exponential,0.9,1,cb,0.35325,0.35325,0.00000,1.41300,5,35,751
16,4,8,50,exponential,0.9,1,stepaware,0.35337,0.35337,0.00000,1.41350,5,35,750
16,4,8,50,exponential,0.9,2,serial,0.24850,0.97350,0.72500,0.99400,70,181,488
16,4,8,50,exponential,0.9,2,cb,0.50406,0.50406,0.00000,2.01625,5,36,1037
16,4,8,50,exponential,0.9,2,stepaware,0.50581,0.50581,0.00000,2.02325,5,35,1040
16,4,8,50,exponential,0.9,3,serial,0.24963,0.99069,0.74106,0.99850,62,172,537
16,4,8,50,exponential,0.9,3,cb,0.51125,0.51125,0.00000,2.04500,5,37,1109
16,4,8,50,exponential,0.9,3,stepaware,0.51144,0.51144,0.00000,2.04575,5,37,1110
16,4,8,50,exponential,0.9,4,serial,0.24981,0.99700,0.74719,0.99925,82,183,493
16,4,8,50,exponential,0.9,4,cb,0.67950,0.67950,0.00000,2.71800,7,39,1383
16,4,8,50,exponential,0.9,4,stepaware,0.68200,0.68200,0.00000,2.72800,6,40,1392
16,4,8,50,lognormal-heavytail,0.0,0,serial,0.24988,0.99575,0.74588,0.99950,80,160,483
16,4,8,50,lognormal-heavytail,0.0,0,cb,0.52700,0.52700,0.00000,2.10800,6,42,1028
16,4,8,50,lognormal-heavytail,0.0,0,stepaware,0.52487,0.52487,0.00000,2.09950,6,45,1024
16,4,8,50,lognormal-heavytail,0.0,1,serial,0.24919,0.99138,0.74219,0.99675,77,144,524
16,4,8,50,lognormal-heavytail,0.0,1,cb,0.52625,0.52625,0.00000,2.10500,5,37,1117
16,4,8,50,lognormal-heavytail,0.0,1,stepaware,0.52644,0.52644,0.00000,2.10575,5,38,1117
16,4,8,50,lognormal-heavytail,0.0,2,serial,0.24994,0.99638,0.74644,0.99975,65,132,559
16,4,8,50,lognormal-heavytail,0.0,2,cb,0.56519,0.56519,0.00000,2.26075,5,39,1192
16,4,8,50,lognormal-heavytail,0.0,2,stepaware,0.56581,0.56581,0.00000,2.26325,5,41,1195
16,4,8,50,lognormal-heavytail,0.0,3,serial,0.24913,0.98825,0.73912,0.99650,80,156,499
16,4,8,50,lognormal-heavytail,0.0,3,cb,0.55431,0.55431,0.00000,2.21725,6,37,1136
16,4,8,50,lognormal-heavytail,0.0,3,stepaware,0.55681,0.55681,0.00000,2.22725,6,39,1142
16,4,8,50,lognormal-heavytail,0.0,4,serial,0.24969,0.99569,0.74600,0.99875,76,183,495
16,4,8,50,lognormal-heavytail,0.0,4,cb,0.51969,0.51969,0.00000,2.07875,6,40,1072
16,4,8,50,lognormal-heavytail,0.0,4,stepaware,0.51975,0.51975,0.00000,2.07900,5,40,1072
16,4,8,50,lognormal-heavytail,0.5,0,serial,0.24963,0.99456,0.74494,0.99850,71,127,525
16,4,8,50,lognormal-heavytail,0.5,0,cb,0.52087,0.52087,0.00000,2.08350,5,38,1101
16,4,8,50,lognormal-heavytail,0.5,0,stepaware,0.52094,0.52094,0.00000,2.08375,5,39,1101
16,4,8,50,lognormal-heavytail,0.5,1,serial,0.24988,0.99775,0.74788,0.99950,84,183,539
16,4,8,50,lognormal-heavytail,0.5,1,cb,0.83362,0.83362,0.00000,3.33450,9,39,1724
16,4,8,50,lognormal-heavytail,0.5,1,stepaware,0.84037,0.84037,0.00000,3.36150,6,57,1735
16,4,8,50,lognormal-heavytail,0.5,2,serial,0.24969,0.99456,0.74487,0.99875,69,160,535
16,4,8,50,lognormal-heavytail,0.5,2,cb,0.58294,0.58294,0.00000,2.33175,6,36,1281
16,4,8,50,lognormal-heavytail,0.5,2,stepaware,0.58594,0.58594,0.00000,2.34375,5,36,1286
16,4,8,50,lognormal-heavytail,0.5,3,serial,0.24988,0.99881,0.74894,0.99950,82,220,496
16,4,8,50,lognormal-heavytail,0.5,3,cb,0.59919,0.59919,0.00000,2.39675,6,39,1266
16,4,8,50,lognormal-heavytail,0.5,3,stepaware,0.59988,0.59988,0.00000,2.39950,5,40,1268
16,4,8,50,lognormal-heavytail,0.5,4,serial,0.25000,0.99875,0.74875,1.00000,87,167,507
16,4,8,50,lognormal-heavytail,0.5,4,cb,0.69737,0.69737,0.00000,2.78950,6,39,1456
16,4,8,50,lognormal-heavytail,0.5,4,stepaware,0.69606,0.69606,0.00000,2.78425,6,40,1453
16,4,8,50,lognormal-heavytail,0.9,0,serial,0.24969,0.99750,0.74781,0.99875,96,200,520
16,4,8,50,lognormal-heavytail,0.9,0,cb,0.91219,0.91219,0.00000,3.64875,10,43,1940
16,4,8,50,lognormal-heavytail,0.9,0,stepaware,0.93788,0.93788,0.00000,3.75150,7,67,1994
16,4,8,50,lognormal-heavytail,0.9,1,serial,0.24938,0.99444,0.74506,0.99750,78,155,523
16,4,8,50,lognormal-heavytail,0.9,1,cb,0.62613,0.62613,0.00000,2.50450,6,36,1340
16,4,8,50,lognormal-heavytail,0.9,1,stepaware,0.62875,0.62875,0.00000,2.51500,6,40,1346
16,4,8,50,lognormal-heavytail,0.9,2,serial,0.24981,0.99713,0.74731,0.99925,85,154,504
16,4,8,50,lognormal-heavytail,0.9,2,cb,0.67325,0.67325,0.00000,2.69300,6,34,1426
16,4,8,50,lognormal-heavytail,0.9,2,stepaware,0.67619,0.67619,0.00000,2.70475,6,39,1431
16,4,8,50,lognormal-heavytail,0.9,3,serial,0.24925,0.99125,0.74200,0.99700,75,146,504
16,4,8,50,lognormal-heavytail,0.9,3,cb,0.56631,0.56631,0.00000,2.26525,6,39,1137
16,4,8,50,lognormal-heavytail,0.9,3,stepaware,0.56769,0.56769,0.00000,2.27075,6,39,1140
16,4,8,50,lognormal-heavytail,0.9,4,serial,0.25000,0.99956,0.74956,1.00000,84,148,524
16,4,8,50,lognormal-heavytail,0.9,4,cb,0.68100,0.68100,0.00000,2.72400,6,35,1444
16,4,8,50,lognormal-heavytail,0.9,4,stepaware,0.68781,0.68781,0.00000,2.75125,6,41,1447
16,4,8,200,exponential,0.0,0,serial,0.13650,0.26937,0.13287,0.54600,10,54,320
16,4,8,200,exponential,0.0,0,cb,0.14206,0.14206,0.00000,0.56825,4,30,333
16,4,8,200,exponential,0.0,0,stepaware,0.14206,0.14206,0.00000,0.56825,4,30,333
16,4,8,200,exponential,0.0,1,serial,0.13194,0.24150,0.10956,0.52775,9,63,305
16,4,8,200,exponential,0.0,1,cb,0.13619,0.13619,0.00000,0.54475,5,33,312
16,4,8,200,exponential,0.0,1,stepaware,0.13619,0.13619,0.00000,0.54475,5,33,312
16,4,8,200,exponential,0.0,2,serial,0.16100,0.33994,0.17894,0.64400,15,53,303
16,4,8,200,exponential,0.0,2,cb,0.17056,0.17056,0.00000,0.68225,6,35,320
16,4,8,200,exponential,0.0,2,stepaware,0.17056,0.17056,0.00000,0.68225,6,35,320
16,4,8,200,exponential,0.0,3,serial,0.14475,0.29475,0.15000,0.57900,12,79,317
16,4,8,200,exponential,0.0,3,cb,0.15044,0.15044,0.00000,0.60175,5,32,331
16,4,8,200,exponential,0.0,3,stepaware,0.15044,0.15044,0.00000,0.60175,5,32,331
16,4,8,200,exponential,0.0,4,serial,0.13844,0.25494,0.11650,0.55375,10,48,323
16,4,8,200,exponential,0.0,4,cb,0.14431,0.14431,0.00000,0.57725,5,32,332
16,4,8,200,exponential,0.0,4,stepaware,0.14431,0.14431,0.00000,0.57725,5,32,332
16,4,8,200,exponential,0.5,0,serial,0.13544,0.25631,0.12088,0.54175,10,52,310
16,4,8,200,exponential,0.5,0,cb,0.14325,0.14325,0.00000,0.57300,5,33,327
16,4,8,200,exponential,0.5,0,stepaware,0.14325,0.14325,0.00000,0.57300,5,33,327
16,4,8,200,exponential,0.5,1,serial,0.16025,0.35831,0.19806,0.64100,15,82,324
16,4,8,200,exponential,0.5,1,cb,0.17081,0.17081,0.00000,0.68325,5,32,352
16,4,8,200,exponential,0.5,1,stepaware,0.17081,0.17081,0.00000,0.68325,5,32,352
16,4,8,200,exponential,0.5,2,serial,0.15956,0.36500,0.20544,0.63825,16,86,332
16,4,8,200,exponential,0.5,2,cb,0.16731,0.16731,0.00000,0.66925,5,32,357
16,4,8,200,exponential,0.5,2,stepaware,0.16731,0.16731,0.00000,0.66925,5,32,357
16,4,8,200,exponential,0.5,3,serial,0.15781,0.32031,0.16250,0.63125,13,65,323
16,4,8,200,exponential,0.5,3,cb,0.16387,0.16387,0.00000,0.65550,5,36,340
16,4,8,200,exponential,0.5,3,stepaware,0.16387,0.16387,0.00000,0.65550,5,36,340
16,4,8,200,exponential,0.5,4,serial,0.16106,0.37269,0.21163,0.64425,12,81,373
16,4,8,200,exponential,0.5,4,cb,0.17663,0.17663,0.00000,0.70650,5,34,409
16,4,8,200,exponential,0.5,4,stepaware,0.17663,0.17663,0.00000,0.70650,5,34,409
16,4,8,200,exponential,0.9,0,serial,0.10819,0.17075,0.06256,0.43275,9,36,239
16,4,8,200,exponential,0.9,0,cb,0.11019,0.11019,0.00000,0.44075,5,32,241
16,4,8,200,exponential,0.9,0,stepaware,0.11019,0.11019,0.00000,0.44075,5,32,241
16,4,8,200,exponential,0.9,1,serial,0.21425,0.63156,0.41731,0.85700,26,96,416
16,4,8,200,exponential,0.9,1,cb,0.24750,0.24750,0.00000,0.99000,5,44,489
16,4,8,200,exponential,0.9,1,stepaware,0.24750,0.24750,0.00000,0.99000,5,44,489
16,4,8,200,exponential,0.9,2,serial,0.16956,0.39431,0.22475,0.67825,16,94,334
16,4,8,200,exponential,0.9,2,cb,0.17988,0.17988,0.00000,0.71950,5,40,366
16,4,8,200,exponential,0.9,2,stepaware,0.17988,0.17988,0.00000,0.71950,5,40,366
16,4,8,200,exponential,0.9,3,serial,0.11762,0.20375,0.08612,0.47050,9,78,249
16,4,8,200,exponential,0.9,3,cb,0.12081,0.12081,0.00000,0.48325,5,40,260
16,4,8,200,exponential,0.9,3,stepaware,0.12081,0.12081,0.00000,0.48325,5,40,260
16,4,8,200,exponential,0.9,4,serial,0.17019,0.42119,0.25100,0.68075,17,84,369
16,4,8,200,exponential,0.9,4,cb,0.17900,0.17900,0.00000,0.71600,5,38,401
16,4,8,200,exponential,0.9,4,stepaware,0.17900,0.17900,0.00000,0.71600,5,38,401
16,4,8,200,lognormal-heavytail,0.0,0,serial,0.13962,0.26687,0.12725,0.55850,11,53,301
16,4,8,200,lognormal-heavytail,0.0,0,cb,0.14488,0.14488,0.00000,0.57950,6,28,314
16,4,8,200,lognormal-heavytail,0.0,0,stepaware,0.14488,0.14488,0.00000,0.57950,6,28,314
16,4,8,200,lognormal-heavytail,0.0,1,serial,0.14888,0.30031,0.15144,0.59550,11,57,320
16,4,8,200,lognormal-heavytail,0.0,1,cb,0.15313,0.15313,0.00000,0.61250,5,28,331
16,4,8,200,lognormal-heavytail,0.0,1,stepaware,0.15313,0.15313,0.00000,0.61250,5,28,331
16,4,8,200,lognormal-heavytail,0.0,2,serial,0.16794,0.40913,0.24119,0.67175,18,74,319
16,4,8,200,lognormal-heavytail,0.0,2,cb,0.17638,0.17638,0.00000,0.70550,6,43,337
16,4,8,200,lognormal-heavytail,0.0,2,stepaware,0.17638,0.17638,0.00000,0.70550,6,43,337
16,4,8,200,lognormal-heavytail,0.0,3,serial,0.14550,0.30912,0.16362,0.58200,14,78,277
16,4,8,200,lognormal-heavytail,0.0,3,cb,0.15394,0.15394,0.00000,0.61575,6,45,293
16,4,8,200,lognormal-heavytail,0.0,3,stepaware,0.15388,0.15388,0.00000,0.61550,6,45,293
16,4,8,200,lognormal-heavytail,0.0,4,serial,0.15681,0.32731,0.17050,0.62725,11,61,351
16,4,8,200,lognormal-heavytail,0.0,4,cb,0.15894,0.15894,0.00000,0.63575,4,34,354
16,4,8,200,lognormal-heavytail,0.0,4,stepaware,0.15894,0.15894,0.00000,0.63575,4,34,354
16,4,8,200,lognormal-heavytail,0.5,0,serial,0.09975,0.19731,0.09756,0.39900,10,86,206
16,4,8,200,lognormal-heavytail,0.5,0,cb,0.10431,0.10431,0.00000,0.41725,6,34,217
16,4,8,200,lognormal-heavytail,0.5,0,stepaware,0.10431,0.10431,0.00000,0.41725,6,34,217
16,4,8,200,lognormal-heavytail,0.5,1,serial,0.10231,0.15450,0.05219,0.40925,8,42,215
16,4,8,200,lognormal-heavytail,0.5,1,cb,0.10287,0.10287,0.00000,0.41150,5,34,218
16,4,8,200,lognormal-heavytail,0.5,1,stepaware,0.10287,0.10287,0.00000,0.41150,5,34,218
16,4,8,200,lognormal-heavytail,0.5,2,serial,0.17513,0.42406,0.24894,0.70050,18,62,359
16,4,8,200,lognormal-heavytail,0.5,2,cb,0.19381,0.19381,0.00000,0.77525,5,37,406
16,4,8,200,lognormal-heavytail,0.5,2,stepaware,0.19381,0.19381,0.00000,0.77525,5,37,406
16,4,8,200,lognormal-heavytail,0.5,3,serial,0.16062,0.31488,0.15425,0.64250,10,65,350
16,4,8,200,lognormal-heavytail,0.5,3,cb,0.16487,0.16487,0.00000,0.65950,4,34,363
16,4,8,200,lognormal-heavytail,0.5,3,stepaware,0.16487,0.16487,0.00000,0.65950,4,34,363
16,4,8,200,lognormal-heavytail,0.5,4,serial,0.19506,0.48469,0.28963,0.78025,17,60,415
16,4,8,200,lognormal-heavytail,0.5,4,cb,0.21981,0.21981,0.00000,0.87925,5,36,459
16,4,8,200,lognormal-heavytail,0.5,4,stepaware,0.21981,0.21981,0.00000,0.87925,5,36,459
16,4,8,200,lognormal-heavytail,0.9,0,serial,0.22456,0.68212,0.45756,0.89825,26,110,455
16,4,8,200,lognormal-heavytail,0.9,0,cb,0.27556,0.27556,0.00000,1.10225,5,37,566
16,4,8,200,lognormal-heavytail,0.9,0,stepaware,0.27556,0.27556,0.00000,1.10225,5,37,566
16,4,8,200,lognormal-heavytail,0.9,1,serial,0.09262,0.14275,0.05012,0.37050,7,48,214
16,4,8,200,lognormal-heavytail,0.9,1,cb,0.09262,0.09262,0.00000,0.37050,4,33,214
16,4,8,200,lognormal-heavytail,0.9,1,stepaware,0.09262,0.09262,0.00000,0.37050,4,33,214
16,4,8,200,lognormal-heavytail,0.9,2,serial,0.17556,0.40056,0.22500,0.70225,13,81,384
16,4,8,200,lognormal-heavytail,0.9,2,cb,0.19237,0.19237,0.00000,0.76950,5,32,415
16,4,8,200,lognormal-heavytail,0.9,2,stepaware,0.19237,0.19237,0.00000,0.76950,5,32,415
16,4,8,200,lognormal-heavytail,0.9,3,serial,0.18650,0.47837,0.29187,0.74600,17,77,399
16,4,8,200,lognormal-heavytail,0.9,3,cb,0.20944,0.20944,0.00000,0.83775,5,34,442
16,4,8,200,lognormal-heavytail,0.9,3,stepaware,0.20944,0.20944,0.00000,0.83775,5,34,442
16,4,8,200,lognormal-heavytail,0.9,4,serial,0.10138,0.18962,0.08825,0.40550,10,79,186
16,4,8,200,lognormal-heavytail,0.9,4,cb,0.10269,0.10269,0.00000,0.41075,5,53,189
16,4,8,200,lognormal-heavytail,0.9,4,stepaware,0.10269,0.10269,0.00000,0.41075,5,53,189
16,4,32,50,exponential,0.0,0,serial,0.24994,0.99813,0.74819,0.99975,394,658,134
16,4,32,50,exponential,0.0,0,cb,0.99381,0.99381,0.00000,3.97525,65,190,517
16,4,32,50,exponential,0.0,0,stepaware,0.99806,0.99806,0.00000,3.99225,32,571,527
16,4,32,50,exponential,0.0,1,serial,0.24994,0.99862,0.74869,0.99975,489,853,108
16,4,32,50,exponential,0.0,1,cb,0.99813,0.99813,0.00000,3.99250,76,236,473
16,4,32,50,exponential,0.0,1,stepaware,0.99862,0.99862,0.00000,3.99450,36,716,481
16,4,32,50,exponential,0.0,2,serial,0.24938,0.99706,0.74769,0.99750,408,654,134
16,4,32,50,exponential,0.0,2,cb,0.99406,0.99406,0.00000,3.97625,64,202,529
16,4,32,50,exponential,0.0,2,stepaware,0.99587,0.99587,0.00000,3.98350,33,527,539
16,4,32,50,exponential,0.0,3,serial,0.24988,0.99906,0.74919,0.99950,395,622,134
16,4,32,50,exponential,0.0,3,cb,0.99300,0.99300,0.00000,3.97200,59,187,551
