f_fl,remainder_mix,acc,rho,W,fire_mode,d_fixed,seed,n,L_base,E_early,dL,pct_reduction,n_fire,n_win,n_wrong,n_hold,frac_front_actual,p_correct_given_fire,win
0.9,tail_heavy,0.8,0.5,2.0,smart,0.3,5,2500,1.5,1.2699,0.2301,15.338,1806,1749,57,694,0.898,0.9684,1
0.9,tail_heavy,0.8,0.5,2.0,smart,0.3,6,2500,1.5,1.2599,0.2401,16.006,1810,1764,46,690,0.9036,0.9746,1
0.9,tail_heavy,0.8,1,0.5,smart,0.3,0,2500,2.0,1.4408,0.5592,27.958,1878,1808,70,622,0.9124,0.9627,1
0.9,tail_heavy,0.8,1,0.5,smart,0.3,1,2500,2.0,1.4435,0.5565,27.823,1839,1792,47,661,0.9116,0.9744,1
0.9,tail_heavy,0.8,1,0.5,smart,0.3,2,2500,2.0,1.449,0.551,27.551,1830,1779,51,670,0.902,0.9721,1
0.9,tail_heavy,0.8,1,0.5,smart,0.3,3,2500,2.0,1.4442,0.5558,27.788,1849,1783,66,651,0.9064,0.9643,1
0.9,tail_heavy,0.8,1,0.5,smart,0.3,4,2500,2.0,1.4508,0.5492,27.46,1826,1767,59,674,0.8968,0.9677,1
0.9,tail_heavy,0.8,1,0.5,smart,0.3,5,2500,2.0,1.4516,0.5484,27.422,1831,1767,64,669,0.89,0.965,1
0.9,tail_heavy,0.8,1,0.5,smart,0.3,6,2500,2.0,1.4495,0.5505,27.524,1828,1770,58,672,0.9028,0.9683,1
0.9,tail_heavy,0.8,1,1.0,smart,0.3,0,2500,2.0,1.4575,0.5425,27.124,1857,1790,67,643,0.8992,0.9639,1
0.9,tail_heavy,0.8,1,1.0,smart,0.3,1,2500,2.0,1.4678,0.5322,26.61,1843,1773,70,657,0.8944,0.962,1
0.9,tail_heavy,0.8,1,1.0,smart,0.3,2,2500,2.0,1.4663,0.5337,26.687,1841,1774,67,659,0.8976,0.9636,1
0.9,tail_heavy,0.8,1,1.0,smart,0.3,3,2500,2.0,1.4656,0.5344,26.722,1838,1774,64,662,0.8956,0.9652,1
0.9,tail_heavy,0.8,1,1.0,smart,0.3,4,2500,2.0,1.4562,0.5438,27.188,1836,1776,60,664,0.9052,0.9673,1
0.9,tail_heavy,0.8,1,1.0,smart,0.3,5,2500,2.0,1.4583,0.5417,27.087,1843,1785,58,657,0.9088,0.9685,1
0.9,tail_heavy,0.8,1,1.0,smart,0.3,6,2500,2.0,1.465,0.535,26.749,1808,1755,53,692,0.9052,0.9707,1
0.9,tail_heavy,0.8,1,2.0,smart,0.3,0,2500,2.0,1.4959,0.5041,25.206,1798,1740,58,702,0.8964,0.9677,1
0.9,tail_heavy,0.8,1,2.0,smart,0.3,1,2500,2.0,1.4988,0.5012,25.061,1797,1738,59,703,0.89,0.9672,1
0.9,tail_heavy,0.8,1,2.0,smart,0.3,2,2500,2.0,1.4893,0.5107,25.533,1825,1766,59,675,0.8968,0.9677,1
0.9,tail_heavy,0.8,1,2.0,smart,0.3,3,2500,2.0,1.4948,0.5052,25.26,1779,1728,51,721,0.894,0.9713,1
0.9,tail_heavy,0.8,1,2.0,smart,0.3,4,2500,2.0,1.4943,0.5057,25.283,1841,1771,70,659,0.8864,0.962,1
0.9,tail_heavy,0.8,1,2.0,smart,0.3,5,2500,2.0,1.482,0.518,25.901,1815,1764,51,685,0.898,0.9719,1
0.9,tail_heavy,0.8,1,2.0,smart,0.3,6,2500,2.0,1.4755,0.5245,26.226,1847,1791,56,653,0.9032,0.9697,1
0.9,tail_heavy,0.8,2,0.5,smart,0.3,0,2500,3.0,1.8881,1.1119,37.065,1824,1776,48,676,0.9132,0.9737,1
0.9,tail_heavy,0.8,2,0.5,smart,0.3,1,2500,3.0,1.8914,1.1086,36.955,1817,1763,54,683,0.9048,0.9703,1
0.9,tail_heavy,0.8,2,0.5,smart,0.3,2,2500,3.0,1.8772,1.1228,37.427,1859,1797,62,641,0.9052,0.9666,1
0.9,tail_heavy,0.8,2,0.5,smart,0.3,3,2500,3.0,1.887,1.113,37.099,1819,1765,54,681,0.898,0.9703,1
0.9,tail_heavy,0.8,2,0.5,smart,0.3,4,2500,3.0,1.9093,1.0907,36.357,1807,1739,68,693,0.8904,0.9624,1
0.9,tail_heavy,0.8,2,0.5,smart,0.3,5,2500,3.0,1.8766,1.1234,37.448,1849,1798,51,651,0.8968,0.9724,1
0.9,tail_heavy,0.8,2,0.5,smart,0.3,6,2500,3.0,1.8994,1.1006,36.688,1829,1759,70,671,0.9004,0.9617,1
0.9,tail_heavy,0.8,2,1.0,smart,0.3,0,2500,3.0,1.8974,1.1026,36.752,1827,1779,48,673,0.8952,0.9737,1
0.9,tail_heavy,0.8,2,1.0,smart,0.3,1,2500,3.0,1.8845,1.1155,37.183,1852,1796,56,648,0.9036,0.9698,1
0.9,tail_heavy,0.8,2,1.0,smart,0.3,2,2500,3.0,1.8948,1.1052,36.842,1829,1774,55,671,0.902,0.9699,1
0.9,tail_heavy,0.8,2,1.0,smart,0.3,3,2500,3.0,1.8916,1.1084,36.945,1838,1789,49,662,0.8956,0.9733,1
0.9,tail_heavy,0.8,2,1.0,smart,0.3,4,2500,3.0,1.8915,1.1085,36.949,1847,1792,55,653,0.8968,0.9702,1
0.9,tail_heavy,0.8,2,1.0,smart,0.3,5,2500,3.0,1.8826,1.1174,37.247,1845,1791,54,655,0.9028,0.9707,1
0.9,tail_heavy,0.8,2,1.0,smart,0.3,6,2500,3.0,1.9121,1.0879,36.264,1806,1753,53,694,0.906,0.9707,1
0.9,tail_heavy,0.8,2,2.0,smart,0.3,0,2500,3.0,1.922,1.078,35.935,1844,1786,58,656,0.9064,0.9685,1
0.9,tail_heavy,0.8,2,2.0,smart,0.3,1,2500,3.0,1.9206,1.0794,35.98,1855,1787,68,645,0.9028,0.9633,1
0.9,tail_heavy,0.8,2,2.0,smart,0.3,2,2500,3.0,1.9262,1.0738,35.794,1833,1775,58,667,0.8972,0.9684,1
0.9,tail_heavy,0.8,2,2.0,smart,0.3,3,2500,3.0,1.927,1.073,35.766,1844,1781,63,656,0.9032,0.9658,1
0.9,tail_heavy,0.8,2,2.0,smart,0.3,4,2500,3.0,1.9147,1.0853,36.177,1832,1781,51,668,0.9044,0.9722,1
0.9,tail_heavy,0.8,2,2.0,smart,0.3,5,2500,3.0,1.9354,1.0646,35.488,1795,1745,50,705,0.906,0.9721,1
0.9,tail_heavy,0.8,2,2.0,smart,0.3,6,2500,3.0,1.9587,1.0413,34.709,1822,1742,80,678,0.886,0.9561,1
0.9,tail_heavy,0.8,4,0.5,smart,0.3,0,2500,5.0,2.7509,2.2491,44.982,1820,1785,35,680,0.9072,0.9808,1
0.9,tail_heavy,0.8,4,0.5,smart,0.3,1,2500,5.0,2.775,2.225,44.499,1831,1765,66,669,0.9088,0.964,1
0.9,tail_heavy,0.8,4,0.5,smart,0.3,2,2500,5.0,2.7149,2.2851,45.701,1855,1812,43,645,0.916,0.9768,1
0.9,tail_heavy,0.8,4,0.5,smart,0.3,3,2500,5.0,2.7653,2.2347,44.695,1819,1767,52,681,0.9004,0.9714,1
0.9,tail_heavy,0.8,4,0.5,smart,0.3,4,2500,5.0,2.7375,2.2625,45.25,1869,1804,65,631,0.912,0.9652,1
0.9,tail_heavy,0.8,4,0.5,smart,0.3,5,2500,5.0,2.8213,2.1787,43.574,1802,1738,64,698,0.8972,0.9645,1
0.9,tail_heavy,0.8,4,0.5,smart,0.3,6,2500,5.0,2.7173,2.2827,45.654,1862,1811,51,638,0.9076,0.9726,1
0.9,tail_heavy,0.8,4,1.0,smart,0.3,0,2500,5.0,2.8007,2.1993,43.986,1811,1757,54,689,0.9,0.9702,1
0.9,tail_heavy,0.8,4,1.0,smart,0.3,1,2500,5.0,2.7569,2.2431,44.861,1845,1794,51,655,0.9048,0.9724,1
0.9,tail_heavy,0.8,4,1.0,smart,0.3,2,2500,5.0,2.7672,2.2328,44.655,1831,1773,58,669,0.904,0.9683,1
0.9,tail_heavy,0.8,4,1.0,smart,0.3,3,2500,5.0,2.7475,2.2525,45.05,1843,1792,51,657,0.9016,0.9723,1
0.9,tail_heavy,0.8,4,1.0,smart,0.3,4,2500,5.0,2.685,2.315,46.3,1896,1840,56,604,0.9048,0.9705,1
0.9,tail_heavy,0.8,4,1.0,smart,0.3,5,2500,5.0,2.7757,2.2243,44.486,1839,1779,60,661,0.8932,0.9674,1
0.9,tail_heavy,0.8,4,1.0,smart,0.3,6,2500,5.0,2.7679,2.2321,44.642,1837,1780,57,663,0.9112,0.969,1
0.9,tail_heavy,0.8,4,2.0,smart,0.3,0,2500,5.0,2.7898,2.2102,44.204,1841,1774,67,659,0.9,0.9636,1
0.9,tail_heavy,0.8,4,2.0,smart,0.3,1,2500,5.0,2.771,2.229,44.579,1851,1799,52,649,0.9056,0.9719,1
0.9,tail_heavy,0.8,4,2.0,smart,0.3,2,2500,5.0,2.7956,2.2044,44.088,1826,1768,58,674,0.8992,0.9682,1
0.9,tail_heavy,0.8,4,2.0,smart,0.3,3,2500,5.0,2.7794,2.2206,44.412,1850,1794,56,650,0.9004,0.9697,1
0.9,tail_heavy,0.8,4,2.0,smart,0.3,4,2500,5.0,2.7973,2.2027,44.054,1831,1771,60,669,0.9,0.9672,1
0.9,tail_heavy,0.8,4,2.0,smart,0.3,5,2500,5.0,2.7665,2.2335,44.67,1848,1792,56,652,0.892,0.9697,1
0.9,tail_heavy,0.8,4,2.0,smart,0.3,6,2500,5.0,2.814,2.186,43.721,1815,1762,53,685,0.896,0.9708,1
0.9,tail_heavy,0.8,8,0.5,smart,0.3,0,2500,9.0,4.4903,4.5097,50.108,1834,1780,54,666,0.9008,0.9706,1
0.9,tail_heavy,0.8,8,0.5,smart,0.3,1,2500,9.0,4.5431,4.4569,49.521,1827,1764,63,673,0.9008,0.9655,1
0.9,tail_heavy,0.8,8,0.5,smart,0.3,2,2500,9.0,4.4333,4.5667,50.741,1849,1793,56,651,0.904,0.9697,1
0.9,tail_heavy,0.8,8,0.5,smart,0.3,3,2500,9.0,4.5324,4.4676,49.64,1816,1768,48,684,0.9008,0.9736,1
0.9,tail_heavy,0.8,8,0.5,smart,0.3,4,2500,9.0,4.4578,4.5422,50.468,1858,1799,59,642,0.9,0.9682,1
0.9,tail_heavy,0.8,8,0.5,smart,0.3,5,2500,9.0,4.5481,4.4519,49.465,1827,1763,64,673,0.8888,0.965,1
0.9,tail_heavy,0.8,8,0.5,smart,0.3,6,2500,9.0,4.4054,4.5946,51.051,1860,1821,39,640,0.906,0.979,1
0.9,tail_heavy,0.8,8,1.0,smart,0.3,0,2500,9.0,4.5579,4.4421,49.357,1809,1759,50,691,0.9024,0.9724,1
0.9,tail_heavy,0.8,8,1.0,smart,0.3,1,2500,9.0,4.3778,4.6222,51.358,1880,1830,50,620,0.9064,0.9734,1
0.9,tail_heavy,0.8,8,1.0,smart,0.3,2,2500,9.0,4.587,4.413,49.033,1819,1758,61,681,0.9008,0.9665,1
0.9,tail_heavy,0.8,8,1.0,smart,0.3,3,2500,9.0,4.7012,4.2988,47.765,1784,1727,57,716,0.9012,0.968,1
0.9,tail_heavy,0.8,8,1.0,smart,0.3,4,2500,9.0,4.4162,4.5838,50.932,1864,1807,57,636,0.9076,0.9694,1
0.9,tail_heavy,0.8,8,1.0,smart,0.3,5,2500,9.0,4.6376,4.3624,48.471,1799,1735,64,701,0.9052,0.9644,1
0.9,tail_heavy,0.8,8,1.0,smart,0.3,6,2500,9.0,4.6226,4.3774,48.638,1799,1744,55,701,0.8996,0.9694,1
0.9,tail_heavy,0.8,8,2.0,smart,0.3,0,2500,9.0,4.4854,4.5146,50.162,1844,1794,50,656,0.916,0.9729,1
0.9,tail_heavy,0.8,8,2.0,smart,0.3,1,2500,9.0,4.5351,4.4649,49.61,1832,1775,57,668,0.9012,0.9689,1
0.9,tail_heavy,0.8,8,2.0,smart,0.3,2,2500,9.0,4.5912,4.4088,48.987,1832,1769,63,668,0.8992,0.9656,1
0.9,tail_heavy,0.8,8,2.0,smart,0.3,3,2500,9.0,4.5811,4.4189,49.099,1808,1764,44,692,0.9,0.9757,1
0.9,tail_heavy,0.8,8,2.0,smart,0.3,4,2500,9.0,4.6194,4.3806,48.673,1807,1755,52,693,0.8996,0.9712,1
0.9,tail_heavy,0.8,8,2.0,smart,0.3,5,2500,9.0,4.5012,4.4988,49.987,1829,1784,45,671,0.9036,0.9754,1
0.9,tail_heavy,0.8,8,2.0,smart,0.3,6,2500,9.0,4.4716,4.5284,50.316,1894,1811,83,606,0.8952,0.9562,1
0.9,tail_heavy,0.9,0.25,0.5,smart,0.3,0,2500,1.25,1.0983,0.1517,12.132,1991,1968,23,509,0.8948,0.9884,1
0.9,tail_heavy,0.9,0.25,0.5,smart,0.3,1,2500,1.25,1.0986,0.1514,12.114,2015,1987,28,485,0.8992,0.9861,1
0.9,tail_heavy,0.9,0.25,0.5,smart,0.3,2,2500,1.25,1.0988,0.1512,12.097,2028,1997,31,472,0.8948,0.9847,1
0.9,tail_heavy,0.9,0.25,0.5,smart,0.3,3,2500,1.25,1.1016,0.1484,11.871,1990,1958,32,510,0.8948,0.9839,1
0.9,tail_heavy,0.9,0.25,0.5,smart,0.3,4,2500,1.25,1.0973,0.1527,12.215,1990,1974,16,510,0.9076,0.992,1
0.9,tail_heavy,0.9,0.25,0.5,smart,0.3,5,2500,1.25,1.0975,0.1525,12.203,2037,2005,32,463,0.8968,0.9843,1
0.9,tail_heavy,0.9,0.25,0.5,smart,0.3,6,2500,1.25,1.1011,0.1489,11.91,2038,1995,43,462,0.9024,0.9789,1
0.9,tail_heavy,0.9,0.25,1.0,smart,0.3,0,2500,1.25,1.1001,0.1499,11.994,2055,2028,27,445,0.8968,0.9869,1
0.9,tail_heavy,0.9,0.25,1.0,smart,0.3,1,2500,1.25,1.1029,0.1471,11.767,2020,1994,26,480,0.902,0.9871,1
0.9,tail_heavy,0.9,0.25,1.0,smart,0.3,2,2500,1.25,1.1076,0.1424,11.392,1983,1952,31,517,0.9028,0.9844,1
0.9,tail_heavy,0.9,0.25,1.0,smart,0.3,3,2500,1.25,1.1046,0.1454,11.632,2069,2031,38,431,0.9064,0.9816,1
0.9,tail_heavy,0.9,0.25,1.0,smart,0.3,4,2500,1.25,1.103,0.147,11.757,2021,1992,29,479,0.8956,0.9857,1
0.9,tail_heavy,0.9,0.25,1.0,smart,0.3,5,2500,1.25,1.106,0.144,11.52,2009,1977,32,491,0.8824,0.9841,1
0.9,tail_heavy,0.9,0.25,1.0,smart,0.3,6,2500,1.25,1.1023,0.1477,11.817,2038,2009,29,462,0.9092,0.9858,1
0.9,tail_heavy,0.9,0.25,2.0,smart,0.3,0,2500,1.25,1.1141,0.1359,10.874,2045,2014,31,455,0.906,0.9848,1
0.9,tail_heavy,0.9,0.25,2.0,smart,0.3,1,2500,1.25,1.1136,0.1364,10.912,2016,1989,27,484,0.8988,0.9866,1
0.9,tail_heavy,0.9,0.25,2.0,smart,0.3,2,2500,1.25,1.118,0.132,10.557,2013,1982,31,487,0.9036,0.9846,1
0.9,tail_heavy,0.9,0.25,2.0,smart,0.3,3,2500,1.25,1.1125,0.1375,11.0,2008,1984,24,492,0.9028,0.988,1
0.9,tail_heavy,0.9,0.25,2.0,smart,0.3,4,2500,1.25,1.1181,0.1319,10.55,2000,1970,30,500,0.8912,0.985,1
0.9,tail_heavy,0.9,0.25,2.0,smart,0.3,5,2500,1.25,1.1148,0.1352,10.818,2022,1995,27,478,0.8988,0.9866,1
0.9,tail_heavy,0.9,0.25,2.0,smart,0.3,6,2500,1.25,1.1183,0.1317,10.536,2004,1975,29,496,0.8976,0.9855,1
0.9,tail_heavy,0.9,0.5,0.5,smart,0.3,0,2500,1.5,1.1894,0.3106,20.707,2031,2004,27,469,0.9,0.9867,1
0.9,tail_heavy,0.9,0.5,0.5,smart,0.3,1,2500,1.5,1.1879,0.3121,20.805,2023,1998,25,477,0.9004,0.9876,1
0.9,tail_heavy,0.9,0.5,0.5,smart,0.3,2,2500,1.5,1.1951,0.3049,20.327,2000,1971,29,500,0.8984,0.9855,1
0.9,tail_heavy,0.9,0.5,0.5,smart,0.3,3,2500,1.5,1.1896,0.3104,20.69,2011,1989,22,489,0.9016,0.9891,1
0.9,tail_heavy,0.9,0.5,0.5,smart,0.3,4,2500,1.5,1.1964,0.3036,20.239,1982,1952,30,518,0.8968,0.9849,1
0.9,tail_heavy,0.9,0.5,0.5,smart,0.3,5,2500,1.5,1.1924,0.3076,20.51,2017,1983,34,483,0.9084,0.9831,1
0.9,tail_heavy,0.9,0.5,0.5,smart,0.3,6,2500,1.5,1.1915,0.3085,20.564,1994,1971,23,506,0.8928,0.9885,1
0.9,tail_heavy,0.9,0.5,1.0,smart,0.3,0,2500,1.5,1.1963,0.3037,20.249,2017,1989,28,483,0.9064,0.9861,1
0.9,tail_heavy,0.9,0.5,1.0,smart,0.3,1,2500,1.5,1.1931,0.3069,20.462,2013,1990,23,487,0.9036,0.9886,1
0.9,tail_heavy,0.9,0.5,1.0,smart,0.3,2,2500,1.5,1.1955,0.3045,20.3,2026,1996,30,474,0.9,0.9852,1
0.9,tail_heavy,0.9,0.5,1.0,smart,0.3,3,2500,1.5,1.198,0.302,20.135,2011,1983,28,489,0.8964,0.9861,1
0.9,tail_heavy,0.9,0.5,1.0,smart,0.3,4,2500,1.5,1.1935,0.3065,20.431,2021,1996,25,479,0.8984,0.9876,1
0.9,tail_heavy,0.9,0.5,1.0,smart,0.3,5,2500,1.5,1.1957,0.3043,20.284,2037,2004,33,463,0.9096,0.9838,1
0.9,tail_heavy,0.9,0.5,1.0,smart,0.3,6,2500,1.5,1.1915,0.3085,20.568,2060,2030,30,440,0.9084,0.9854,1
0.9,tail_heavy,0.9,0.5,2.0,smart,0.3,0,2500,1.5,1.2163,0.2837,18.912,1994,1962,32,506,0.8876,0.984,1
0.9,tail_heavy,0.9,0.5,2.0,smart,0.3,1,2500,1.5,1.1965,0.3035,20.232,2047,2025,22,453,0.906,0.9893,1
0.9,tail_heavy,0.9,0.5,2.0,smart,0.3,2,2500,1.5,1.2008,0.2992,19.945,2056,2028,28,444,0.902,0.9864,1
0.9,tail_heavy,0.9,0.5,2.0,smart,0.3,3,2500,1.5,1.2115,0.2885,19.233,2003,1973,30,497,0.8988,0.985,1
0.9,tail_heavy,0.9,0.5,2.0,smart,0.3,4,2500,1.5,1.2036,0.2964,19.76,2023,1998,25,477,0.8864,0.9876,1
0.9,tail_heavy,0.9,0.5,2.0,smart,0.3,5,2500,1.5,1.2146,0.2854,19.029,2012,1977,35,488,0.8984,0.9826,1
0.9,tail_heavy,0.9,0.5,2.0,smart,0.3,6,2500,1.5,1.2043,0.2957,19.715,2004,1980,24,496,0.9004,0.988,1
0.9,tail_heavy,0.9,1,0.5,smart,0.3,0,2500,2.0,1.3798,0.6202,31.011,2010,1977,33,490,0.894,0.9836,1
0.9,tail_heavy,0.9,1,0.5,smart,0.3,1,2500,2.0,1.3741,0.6259,31.297,2017,1992,25,483,0.8956,0.9876,1
0.9,tail_heavy,0.9,1,0.5,smart,0.3,2,2500,2.0,1.3712,0.6288,31.438,2033,1997,36,467,0.8988,0.9823,1
0.9,tail_heavy,0.9,1,0.5,smart,0.3,3,2500,2.0,1.3775,0.6225,31.126,2016,1980,36,484,0.8968,0.9821,1
0.9,tail_heavy,0.9,1,0.5,smart,0.3,4,2500,2.0,1.3774,0.6226,31.129,2003,1977,26,497,0.898,0.987,1
0.9,tail_heavy,0.9,1,0.5,smart,0.3,5,2500,2.0,1.3786,0.6214,31.068,2018,1989,29,482,0.898,0.9856,1
0.9,tail_heavy,0.9,1,0.5,smart,0.3,6,2500,2.0,1.378,0.622,31.101,2016,1987,29,484,0.8968,0.9856,1
0.9,tail_heavy,0.9,1,1.0,smart,0.3,0,2500,2.0,1.3707,0.6293,31.463,2021,2001,20,479,0.9108,0.9901,1
0.9,tail_heavy,0.9,1,1.0,smart,0.3,1,2500,2.0,1.3773,0.6227,31.135,2013,1992,21,487,0.9052,0.9896,1
0.9,tail_heavy,0.9,1,1.0,smart,0.3,2,2500,2.0,1.3761,0.6239,31.195,2025,1997,28,475,0.9024,0.9862,1
0.9,tail_heavy,0.9,1,1.0,smart,0.3,3,2500,2.0,1.3742,0.6258,31.289,2031,2000,31,469,0.9088,0.9847,1
0.9,tail_heavy,0.9,1,1.0,smart,0.3,4,2500,2.0,1.3806,0.6194,30.97,2028,1996,32,472,0.8972,0.9842,1
0.9,tail_heavy,0.9,1,1.0,smart,0.3,5,2500,2.0,1.3806,0.6194,30.969,2011,1989,22,489,0.9116,0.9891,1
0.9,tail_heavy,0.9,1,1.0,smart,0.3,6,2500,2.0,1.3771,0.6229,31.145,2023,1991,32,477,0.8952,0.9842,1
0.9,tail_heavy,0.9,1,2.0,smart,0.3,0,2500,2.0,1.391,0.609,30.451,2012,1989,23,488,0.8992,0.9886,1
0.9,tail_heavy,0.9,1,2.0,smart,0.3,1,2500,2.0,1.3842,0.6158,30.79,2012,1993,19,488,0.9012,0.9906,1
0.9,tail_heavy,0.9,1,2.0,smart,0.3,2,2500,2.0,1.396,0.604,30.199,2005,1976,29,495,0.8976,0.9855,1
0.9,tail_heavy,0.9,1,2.0,smart,0.3,3,2500,2.0,1.3831,0.6169,30.847,2054,2025,29,446,0.9044,0.9859,1
0.9,tail_heavy,0.9,1,2.0,smart,0.3,4,2500,2.0,1.3987,0.6013,30.066,1980,1954,26,520,0.89,0.9869,1
0.9,tail_heavy,0.9,1,2.0,smart,0.3,5,2500,2.0,1.3994,0.6006,30.032,2012,1980,32,488,0.9,0.9841,1
0.9,tail_heavy,0.9,1,2.0,smart,0.3,6,2500,2.0,1.3897,0.6103,30.516,2005,1978,27,495,0.896,0.9865,1
0.9,tail_heavy,0.9,2,0.5,smart,0.3,0,2500,3.0,1.736,1.264,42.134,2024,1990,34,476,0.8976,0.9832,1
0.9,tail_heavy,0.9,2,0.5,smart,0.3,1,2500,3.0,1.751,1.249,41.633,2022,1979,43,478,0.898,0.9787,1
0.9,tail_heavy,0.9,2,0.5,smart,0.3,2,2500,3.0,1.736,1.264,42.133,2037,2010,27,463,0.902,0.9867,1
0.9,tail_heavy,0.9,2,0.5,smart,0.3,3,2500,3.0,1.7547,1.2453,41.511,2014,1980,34,486,0.8976,0.9831,1
0.9,tail_heavy,0.9,2,0.5,smart,0.3,4,2500,3.0,1.7564,1.2436,41.454,2004,1982,22,496,0.9036,0.989,1
0.9,tail_heavy,0.9,2,0.5,smart,0.3,5,2500,3.0,1.7229,1.2771,42.57,2041,2013,28,459,0.8976,0.9863,1
0.9,tail_heavy,0.9,2,0.5,smart,0.3,6,2500,3.0,1.7431,1.2569,41.897,2025,1999,26,475,0.894,0.9872,1
0.9,tail_heavy,0.9,2,1.0,smart,0.3,0,2500,3.0,1.7418,1.2582,41.939,2018,1991,27,482,0.8964,0.9866,1
0.9,tail_heavy,0.9,2,1.0,smart,0.3,1,2500,3.0,1.7524,1.2476,41.587,2015,1989,26,485,0.8944,0.9871,1
0.9,tail_heavy,0.9,2,1.0,smart,0.3,2,2500,3.0,1.7781,1.2219,40.731,1976,1949,27,524,0.8872,0.9863,1
0.9,tail_heavy,0.9,2,1.0,smart,0.3,3,2500,3.0,1.7442,1.2558,41.86,2037,2010,27,463,0.8992,0.9867,1
0.9,tail_heavy,0.9,2,1.0,smart,0.3,4,2500,3.0,1.7577,1.2423,41.411,2016,1985,31,484,0.9012,0.9846,1
0.9,tail_heavy,0.9,2,1.0,smart,0.3,5,2500,3.0,1.7514,1.2486,41.62,2019,1989,30,481,0.8984,0.9851,1
0.9,tail_heavy,0.9,2,1.0,smart,0.3,6,2500,3.0,1.7706,1.2294,40.981,1978,1957,21,522,0.8888,0.9894,1
0.9,tail_heavy,0.9,2,2.0,smart,0.3,0,2500,3.0,1.7504,1.2496,41.654,2023,1998,25,477,0.8968,0.9876,1
0.9,tail_heavy,0.9,2,2.0,smart,0.3,1,2500,3.0,1.7623,1.2377,41.255,2015,1990,25,485,0.9044,0.9876,1
0.9,tail_heavy,0.9,2,2.0,smart,0.3,2,2500,3.0,1.7529,1.2471,41.57,2041,2010,31,459,0.9044,0.9848,1
0.9,tail_heavy,0.9,2,2.0,smart,0.3,3,2500,3.0,1.7617,1.2383,41.276,2014,1987,27,486,0.9048,0.9866,1
0.9,tail_heavy,0.9,2,2.0,smart,0.3,4,2500,3.0,1.7903,1.2097,40.325,2004,1967,37,496,0.896,0.9815,1
0.9,tail_heavy,0.9,2,2.0,smart,0.3,5,2500,3.0,1.7519,1.2481,41.605,2045,2014,31,455,0.8988,0.9848,1
0.9,tail_heavy,0.9,2,2.0,smart,0.3,6,2500,3.0,1.7435,1.2565,41.885,2034,2009,25,466,0.902,0.9877,1
0.9,tail_heavy,0.9,4,0.5,smart,0.3,0,2500,5.0,2.5249,2.4751,49.503,2011,1974,37,489,0.8948,0.9816,1
0.9,tail_heavy,0.9,4,0.5,smart,0.3,1,2500,5.0,2.4723,2.5277,50.553,2036,2008,28,464,0.8932,0.9862,1
0.9,tail_heavy,0.9,4,0.5,smart,0.3,2,2500,5.0,2.5117,2.4883,49.767,2001,1972,29,499,0.8932,0.9855,1
0.9,tail_heavy,0.9,4,0.5,smart,0.3,3,2500,5.0,2.51,2.49,49.801,1993,1964,29,507,0.8872,0.9854,1
0.9,tail_heavy,0.9,4,0.5,smart,0.3,4,2500,5.0,2.5048,2.4952,49.904,1998,1977,21,502,0.8972,0.9895,1
0.9,tail_heavy,0.9,4,0.5,smart,0.3,5,2500,5.0,2.4527,2.5473,50.945,2050,2016,34,450,0.9008,0.9834,1
0.9,tail_heavy,0.9,4,0.5,smart,0.3,6,2500,5.0,2.5071,2.4929,49.857,2008,1980,28,492,0.8964,0.9861,1
0.9,tail_heavy,0.9,4,1.0,smart,0.3,0,2500,5.0,2.4977,2.5023,50.046,2026,1991,35,474,0.8988,0.9827,1
0.9,tail_heavy,0.9,4,1.0,smart,0.3,1,2500,5.0,2.4678,2.5322,50.644,2041,2014,27,459,0.9076,0.9868,1
0.9,tail_heavy,0.9,4,1.0,smart,0.3,2,2500,5.0,2.502,2.498,49.959,2004,1983,21,496,0.8948,0.9895,1
0.9,tail_heavy,0.9,4,1.0,smart,0.3,3,2500,5.0,2.4473,2.5527,51.053,2042,2017,25,458,0.902,0.9878,1
0.9,tail_heavy,0.9,4,1.0,smart,0.3,4,2500,5.0,2.4743,2.5257,50.514,2031,1999,32,469,0.9056,0.9842,1
0.9,tail_heavy,0.9,4,1.0,smart,0.3,5,2500,5.0,2.4912,2.5088,50.176,2020,1996,24,480,0.9032,0.9881,1
0.9,tail_heavy,0.9,4,1.0,smart,0.3,6,2500,5.0,2.476,2.524,50.479,2034,2008,26,466,0.9048,0.9872,1
0.9,tail_heavy,0.9,4,2.0,smart,0.3,0,2500,5.0,2.5259,2.4741,49.483,1999,1973,26,501,0.8996,0.987,1
0.9,tail_heavy,0.9,4,2.0,smart,0.3,1,2500,5.0,2.4839,2.5161,50.322,2038,2009,29,462,0.8968,0.9858,1
0.9,tail_heavy,0.9,4,2.0,smart,0.3,2,2500,5.0,2.4832,2.5168,50.336,2021,2001,20,479,0.8968,0.9901,1
0.9,tail_heavy,0.9,4,2.0,smart,0.3,3,2500,5.0,2.5068,2.4932,49.863,2013,1989,24,487,0.91,0.9881,1
0.9,tail_heavy,0.9,4,2.0,smart,0.3,4,2500,5.0,2.503,2.497,49.94,2019,1988,31,481,0.8992,0.9846,1
0.9,tail_heavy,0.9,4,2.0,smart,0.3,5,2500,5.0,2.5542,2.4458,48.916,1976,1947,29,524,0.8904,0.9853,1
