f_fl,remainder_mix,acc,rho,W,fire_mode,d_fixed,seed,n,L_base,E_early,dL,pct_reduction,n_fire,n_win,n_wrong,n_hold,frac_front_actual,p_correct_given_fire,win
0.3,uniform_heavy,0.5,2,2.0,blind,0.3,2,2500,3.0,3.7434,-0.7434,-24.779,2500,924,1576,0,0.2996,0.3696,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.3,3,2500,3.0,3.7202,-0.7202,-24.008,2500,941,1559,0,0.2888,0.3764,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.3,4,2500,3.0,3.6672,-0.6672,-22.24,2500,980,1520,0,0.3104,0.392,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.3,5,2500,3.0,3.655,-0.655,-21.832,2500,989,1511,0,0.2936,0.3956,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.3,6,2500,3.0,3.727,-0.727,-24.235,2500,936,1564,0,0.306,0.3744,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.5,0,2500,3.0,3.3488,-0.3488,-11.627,2500,1376,1124,0,0.292,0.5504,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.5,1,2500,3.0,3.386,-0.386,-12.867,2500,1345,1155,0,0.302,0.538,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.5,2,2500,3.0,3.3548,-0.3548,-11.827,2500,1371,1129,0,0.2936,0.5484,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.5,3,2500,3.0,3.3788,-0.3788,-12.627,2500,1351,1149,0,0.2888,0.5404,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.5,4,2500,3.0,3.3476,-0.3476,-11.587,2500,1377,1123,0,0.3112,0.5508,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.5,5,2500,3.0,3.404,-0.404,-13.467,2500,1330,1170,0,0.296,0.532,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.5,6,2500,3.0,3.3716,-0.3716,-12.387,2500,1357,1143,0,0.2944,0.5428,0
0.3,uniform_heavy,0.5,4,0.5,blind,0.2,0,2500,5.0,4.5084,0.4916,9.832,2500,670,1830,0,0.302,0.268,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.2,1,2500,5.0,4.4433,0.5567,11.134,2500,714,1786,0,0.3008,0.2856,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.2,2,2500,5.0,4.5587,0.4413,8.826,2500,636,1864,0,0.2948,0.2544,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.2,3,2500,5.0,4.461,0.539,10.779,2500,702,1798,0,0.3028,0.2808,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.2,4,2500,5.0,4.5632,0.4368,8.737,2500,633,1867,0,0.288,0.2532,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.2,5,2500,5.0,4.5025,0.4975,9.95,2500,674,1826,0,0.2928,0.2696,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.2,6,2500,5.0,4.5054,0.4946,9.891,2500,672,1828,0,0.3076,0.2688,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.3,0,2500,5.0,4.2566,0.7434,14.869,2500,942,1558,0,0.2948,0.3768,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.3,1,2500,5.0,4.1945,0.8055,16.11,2500,989,1511,0,0.3108,0.3956,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.3,2,2500,5.0,4.217,0.783,15.661,2500,972,1528,0,0.3056,0.3888,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.3,3,2500,5.0,4.2922,0.7078,14.156,2500,915,1585,0,0.2944,0.366,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.3,4,2500,5.0,4.2632,0.7368,14.737,2500,937,1563,0,0.3072,0.3748,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.3,5,2500,5.0,4.2407,0.7593,15.186,2500,954,1546,0,0.2952,0.3816,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.3,6,2500,5.0,4.2566,0.7434,14.869,2500,942,1558,0,0.286,0.3768,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.5,0,2500,5.0,4.138,0.862,17.24,2500,1362,1138,0,0.3012,0.5448,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.5,1,2500,5.0,4.111,0.889,17.78,2500,1389,1111,0,0.302,0.5556,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.5,2,2500,5.0,4.15,0.85,17.0,2500,1350,1150,0,0.2952,0.54,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.5,3,2500,5.0,4.139,0.861,17.22,2500,1361,1139,0,0.3196,0.5444,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.5,4,2500,5.0,4.119,0.881,17.62,2500,1381,1119,0,0.2948,0.5524,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.5,5,2500,5.0,4.161,0.839,16.78,2500,1339,1161,0,0.2824,0.5356,1
0.3,uniform_heavy,0.5,4,0.5,blind,0.5,6,2500,5.0,4.111,0.889,17.78,2500,1389,1111,0,0.304,0.5556,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.2,0,2500,5.0,4.8862,0.1138,2.277,2500,663,1837,0,0.306,0.2652,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.2,1,2500,5.0,4.8862,0.1138,2.277,2500,663,1837,0,0.2964,0.2652,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.2,2,2500,5.0,4.8946,0.1054,2.109,2500,658,1842,0,0.296,0.2632,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.2,3,2500,5.0,4.9214,0.0786,1.571,2500,642,1858,0,0.2908,0.2568,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.2,4,2500,5.0,4.908,0.092,1.84,2500,650,1850,0,0.308,0.26,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.2,5,2500,5.0,4.8274,0.1726,3.453,2500,698,1802,0,0.3084,0.2792,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.2,6,2500,5.0,4.9433,0.0567,1.134,2500,629,1871,0,0.2944,0.2516,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.3,0,2500,5.0,4.5621,0.4379,8.758,2500,946,1554,0,0.308,0.3784,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.3,1,2500,5.0,4.5727,0.4273,8.546,2500,939,1561,0,0.2832,0.3756,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.3,2,2500,5.0,4.6077,0.3923,7.846,2500,916,1584,0,0.2916,0.3664,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.3,3,2500,5.0,4.5469,0.4531,9.062,2500,956,1544,0,0.2912,0.3824,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.3,4,2500,5.0,4.5317,0.4683,9.366,2500,966,1534,0,0.3084,0.3864,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.3,5,2500,5.0,4.6062,0.3938,7.877,2500,917,1583,0,0.304,0.3668,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.3,6,2500,5.0,4.6016,0.3984,7.968,2500,920,1580,0,0.296,0.368,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.5,0,2500,5.0,4.4376,0.5624,11.248,2500,1302,1198,0,0.2996,0.5208,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.5,1,2500,5.0,4.3584,0.6416,12.832,2500,1368,1132,0,0.3124,0.5472,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.5,2,2500,5.0,4.3416,0.6584,13.168,2500,1382,1118,0,0.3076,0.5528,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.5,3,2500,5.0,4.3788,0.6212,12.424,2500,1351,1149,0,0.3,0.5404,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.5,4,2500,5.0,4.422,0.578,11.56,2500,1315,1185,0,0.2892,0.526,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.5,5,2500,5.0,4.3512,0.6488,12.976,2500,1374,1126,0,0.3032,0.5496,1
0.3,uniform_heavy,0.5,4,1.0,blind,0.5,6,2500,5.0,4.3692,0.6308,12.616,2500,1359,1141,0,0.292,0.5436,1
0.3,uniform_heavy,0.5,4,2.0,blind,0.2,0,2500,5.0,5.6064,-0.6064,-12.128,2500,670,1830,0,0.2828,0.268,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.2,1,2500,5.0,5.519,-0.519,-10.381,2500,712,1788,0,0.3044,0.2848,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.2,2,2500,5.0,5.6251,-0.6251,-12.502,2500,661,1839,0,0.2896,0.2644,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.2,3,2500,5.0,5.5648,-0.5648,-11.296,2500,690,1810,0,0.3152,0.276,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.2,4,2500,5.0,5.5794,-0.5794,-11.587,2500,683,1817,0,0.3048,0.2732,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.2,5,2500,5.0,5.5128,-0.5128,-10.256,2500,715,1785,0,0.3032,0.286,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.2,6,2500,5.0,5.6834,-0.6834,-13.667,2500,633,1867,0,0.2964,0.2532,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.3,0,2500,5.0,5.2797,-0.2797,-5.594,2500,896,1604,0,0.3004,0.3584,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.3,1,2500,5.0,5.1261,-0.1261,-2.522,2500,976,1524,0,0.3096,0.3904,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.3,2,2500,5.0,5.1664,-0.1664,-3.328,2500,955,1545,0,0.2836,0.382,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.3,3,2500,5.0,5.2451,-0.2451,-4.902,2500,914,1586,0,0.2872,0.3656,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.3,4,2500,5.0,5.1683,-0.1683,-3.366,2500,954,1546,0,0.2848,0.3816,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.3,5,2500,5.0,5.1683,-0.1683,-3.366,2500,954,1546,0,0.3192,0.3816,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.3,6,2500,5.0,5.1299,-0.1299,-2.598,2500,974,1526,0,0.2976,0.3896,0
0.3,uniform_heavy,0.5,4,2.0,blind,0.5,0,2500,5.0,4.8672,0.1328,2.656,2500,1333,1167,0,0.2916,0.5332,1
0.3,uniform_heavy,0.5,4,2.0,blind,0.5,1,2500,5.0,4.8288,0.1712,3.424,2500,1357,1143,0,0.3144,0.5428,1
0.3,uniform_heavy,0.5,4,2.0,blind,0.5,2,2500,5.0,4.9152,0.0848,1.696,2500,1303,1197,0,0.2936,0.5212,1
0.3,uniform_heavy,0.5,4,2.0,blind,0.5,3,2500,5.0,4.768,0.232,4.64,2500,1395,1105,0,0.3016,0.558,1
0.3,uniform_heavy,0.5,4,2.0,blind,0.5,4,2500,5.0,4.864,0.136,2.72,2500,1335,1165,0,0.306,0.534,1
0.3,uniform_heavy,0.5,4,2.0,blind,0.5,5,2500,5.0,4.8528,0.1472,2.944,2500,1342,1158,0,0.2956,0.5368,1
0.3,uniform_heavy,0.5,4,2.0,blind,0.5,6,2500,5.0,4.816,0.184,3.68,2500,1365,1135,0,0.2932,0.546,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.2,0,2500,9.0,7.6508,1.3492,14.991,2500,670,1830,0,0.3072,0.268,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.2,1,2500,9.0,7.6591,1.3409,14.899,2500,667,1833,0,0.3048,0.2668,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.2,2,2500,9.0,7.6894,1.3106,14.562,2500,656,1844,0,0.31,0.2624,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.2,3,2500,9.0,7.6563,1.3437,14.93,2500,668,1832,0,0.2992,0.2672,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.2,4,2500,9.0,7.5238,1.4762,16.402,2500,716,1784,0,0.3068,0.2864,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.2,5,2500,9.0,7.5404,1.4596,16.218,2500,710,1790,0,0.3068,0.284,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.2,6,2500,9.0,7.6922,1.3078,14.531,2500,655,1845,0,0.2788,0.262,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.3,0,2500,9.0,7.1625,1.8375,20.417,2500,958,1542,0,0.3172,0.3832,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.3,1,2500,9.0,7.1942,1.8058,20.064,2500,945,1555,0,0.2932,0.378,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.3,2,2500,9.0,7.2894,1.7106,19.007,2500,906,1594,0,0.2924,0.3624,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.3,3,2500,9.0,7.1161,1.8839,20.932,2500,977,1523,0,0.308,0.3908,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.3,4,2500,9.0,7.1576,1.8424,20.471,2500,960,1540,0,0.3084,0.384,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.3,5,2500,9.0,7.2942,1.7058,18.953,2500,904,1596,0,0.2884,0.3616,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.3,6,2500,9.0,7.2625,1.7375,19.305,2500,917,1583,0,0.2968,0.3668,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.5,0,2500,9.0,7.043,1.957,21.744,2500,1365,1135,0,0.3196,0.546,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.5,1,2500,9.0,7.0268,1.9732,21.924,2500,1374,1126,0,0.306,0.5496,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.5,2,2500,9.0,7.0898,1.9102,21.224,2500,1339,1161,0,0.2984,0.5356,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.5,3,2500,9.0,7.1258,1.8742,20.824,2500,1319,1181,0,0.2996,0.5276,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.5,4,2500,9.0,7.0592,1.9408,21.564,2500,1356,1144,0,0.3044,0.5424,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.5,5,2500,9.0,7.0988,1.9012,21.124,2500,1334,1166,0,0.2948,0.5336,1
0.3,uniform_heavy,0.5,8,0.5,blind,0.5,6,2500,9.0,7.0304,1.9696,21.884,2500,1372,1128,0,0.2972,0.5488,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.2,0,2500,9.0,8.1056,0.8944,9.938,2500,640,1860,0,0.3032,0.256,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.2,1,2500,9.0,7.9931,1.0069,11.188,2500,678,1822,0,0.3116,0.2712,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.2,2,2500,9.0,7.9635,1.0365,11.516,2500,688,1812,0,0.2964,0.2752,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.2,3,2500,9.0,7.9931,1.0069,11.188,2500,678,1822,0,0.314,0.2712,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.2,4,2500,9.0,7.9665,1.0335,11.484,2500,687,1813,0,0.2932,0.2748,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.2,5,2500,9.0,8.0138,0.9862,10.957,2500,671,1829,0,0.2936,0.2684,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.2,6,2500,9.0,7.9902,1.0098,11.22,2500,679,1821,0,0.3116,0.2716,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.3,0,2500,9.0,7.4814,1.5186,16.873,2500,954,1546,0,0.3072,0.3816,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.3,1,2500,9.0,7.6002,1.3998,15.553,2500,909,1591,0,0.288,0.3636,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.3,2,2500,9.0,7.492,1.508,16.756,2500,950,1550,0,0.2964,0.38,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.3,3,2500,9.0,7.3653,1.6347,18.164,2500,998,1502,0,0.3192,0.3992,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.3,4,2500,9.0,7.3785,1.6215,18.017,2500,993,1507,0,0.312,0.3972,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.3,5,2500,9.0,7.4656,1.5344,17.049,2500,960,1540,0,0.304,0.384,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.3,6,2500,9.0,7.3996,1.6004,17.782,2500,985,1515,0,0.298,0.394,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.5,0,2500,9.0,7.37,1.63,18.111,2500,1315,1185,0,0.294,0.526,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.5,1,2500,9.0,7.326,1.674,18.6,2500,1337,1163,0,0.302,0.5348,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.5,2,2500,9.0,7.232,1.768,19.644,2500,1384,1116,0,0.308,0.5536,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.5,3,2500,9.0,7.328,1.672,18.578,2500,1336,1164,0,0.2976,0.5344,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.5,4,2500,9.0,7.238,1.762,19.578,2500,1381,1119,0,0.2856,0.5524,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.5,5,2500,9.0,7.324,1.676,18.622,2500,1338,1162,0,0.306,0.5352,1
0.3,uniform_heavy,0.5,8,1.0,blind,0.5,6,2500,9.0,7.212,1.788,19.867,2500,1394,1106,0,0.316,0.5576,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.2,0,2500,9.0,8.8093,0.1907,2.119,2500,652,1848,0,0.2852,0.2608,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.2,1,2500,9.0,8.6883,0.3117,3.463,2500,688,1812,0,0.2936,0.2752,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.2,2,2500,9.0,8.8294,0.1706,1.895,2500,646,1854,0,0.2904,0.2584,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.2,3,2500,9.0,8.6178,0.3822,4.247,2500,709,1791,0,0.298,0.2836,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.2,4,2500,9.0,8.6984,0.3016,3.351,2500,685,1815,0,0.2844,0.274,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.2,5,2500,9.0,8.695,0.305,3.388,2500,686,1814,0,0.318,0.2744,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.2,6,2500,9.0,8.7186,0.2814,3.127,2500,679,1821,0,0.3024,0.2716,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.3,0,2500,9.0,8.1302,0.8698,9.664,2500,944,1556,0,0.2904,0.3776,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.3,1,2500,9.0,8.1242,0.8758,9.732,2500,946,1554,0,0.2964,0.3784,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.3,2,2500,9.0,8.1394,0.8606,9.563,2500,941,1559,0,0.2996,0.3764,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.3,3,2500,9.0,8.039,0.961,10.677,2500,974,1526,0,0.3096,0.3896,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.3,4,2500,9.0,8.1029,0.8971,9.968,2500,953,1547,0,0.2888,0.3812,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.3,5,2500,9.0,8.2275,0.7725,8.583,2500,912,1588,0,0.2884,0.3648,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.3,6,2500,9.0,8.0026,0.9974,11.083,2500,986,1514,0,0.3044,0.3944,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.5,0,2500,9.0,7.8224,1.1776,13.084,2500,1324,1176,0,0.296,0.5296,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.5,1,2500,9.0,7.7792,1.2208,13.564,2500,1342,1158,0,0.2856,0.5368,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.5,2,2500,9.0,7.7504,1.2496,13.884,2500,1354,1146,0,0.3052,0.5416,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.5,3,2500,9.0,7.7096,1.2904,14.338,2500,1371,1129,0,0.3052,0.5484,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.5,4,2500,9.0,7.7168,1.2832,14.258,2500,1368,1132,0,0.302,0.5472,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.5,5,2500,9.0,7.748,1.252,13.911,2500,1355,1145,0,0.2972,0.542,1
0.3,uniform_heavy,0.5,8,2.0,blind,0.5,6,2500,9.0,7.7312,1.2688,14.098,2500,1362,1138,0,0.2992,0.5448,1
0.3,tail_heavy,0.5,0.25,0.5,blind,0.2,0,2500,1.25,1.6008,-0.3508,-28.061,2500,533,1967,0,0.2968,0.2132,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.2,1,2500,1.25,1.6069,-0.3569,-28.554,2500,511,1989,0,0.2892,0.2044,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.2,2,2500,1.25,1.6038,-0.3538,-28.307,2500,522,1978,0,0.2956,0.2088,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.2,3,2500,1.25,1.6027,-0.3527,-28.218,2500,526,1974,0,0.2996,0.2104,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.2,4,2500,1.25,1.6072,-0.3572,-28.576,2500,510,1990,0,0.308,0.204,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.2,5,2500,1.25,1.5946,-0.3446,-27.568,2500,555,1945,0,0.2924,0.222,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.2,6,2500,1.25,1.6128,-0.3628,-29.024,2500,490,2010,0,0.2916,0.196,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.3,0,2500,1.25,1.5434,-0.2934,-23.476,2500,765,1735,0,0.3064,0.306,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.3,1,2500,1.25,1.5499,-0.2999,-23.994,2500,741,1759,0,0.302,0.2964,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.3,2,2500,1.25,1.5407,-0.2907,-23.26,2500,775,1725,0,0.3144,0.31,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.3,3,2500,1.25,1.548,-0.298,-23.843,2500,748,1752,0,0.3056,0.2992,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.3,4,2500,1.25,1.5426,-0.2926,-23.411,2500,768,1732,0,0.3132,0.3072,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.3,5,2500,1.25,1.5621,-0.3121,-24.966,2500,696,1804,0,0.2936,0.2784,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.3,6,2500,1.25,1.5359,-0.2859,-22.871,2500,793,1707,0,0.3088,0.3172,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.5,0,2500,1.25,1.4857,-0.2357,-18.86,2500,1057,1443,0,0.302,0.4228,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.5,1,2500,1.25,1.504,-0.254,-20.32,2500,984,1516,0,0.29,0.3936,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.5,2,2500,1.25,1.4912,-0.2412,-19.3,2500,1035,1465,0,0.3032,0.414,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.5,3,2500,1.25,1.4865,-0.2365,-18.92,2500,1054,1446,0,0.302,0.4216,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.5,4,2500,1.25,1.49,-0.24,-19.2,2500,1040,1460,0,0.2924,0.416,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.5,5,2500,1.25,1.49,-0.24,-19.2,2500,1040,1460,0,0.2908,0.416,0
0.3,tail_heavy,0.5,0.25,0.5,blind,0.5,6,2500,1.25,1.4763,-0.2263,-18.1,2500,1095,1405,0,0.3168,0.438,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.2,0,2500,1.25,1.987,-0.737,-58.957,2500,548,1952,0,0.3176,0.2192,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.2,1,2500,1.25,1.9918,-0.7418,-59.341,2500,538,1962,0,0.3024,0.2152,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.2,2,2500,1.25,2.0057,-0.7557,-60.454,2500,509,1991,0,0.3088,0.2036,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.2,3,2500,1.25,2.0124,-0.7624,-60.992,2500,495,2005,0,0.2792,0.198,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.2,4,2500,1.25,2.0057,-0.7557,-60.454,2500,509,1991,0,0.2884,0.2036,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.2,5,2500,1.25,1.999,-0.749,-59.917,2500,523,1977,0,0.3032,0.2092,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.2,6,2500,1.25,1.9908,-0.7408,-59.264,2500,540,1960,0,0.3,0.216,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.3,0,2500,1.25,1.8872,-0.6372,-50.973,2500,772,1728,0,0.3064,0.3088,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.3,1,2500,1.25,1.9022,-0.6522,-52.176,2500,740,1760,0,0.3084,0.296,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.3,2,2500,1.25,1.9097,-0.6597,-52.778,2500,724,1776,0,0.2816,0.2896,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.3,3,2500,1.25,1.8933,-0.6433,-51.462,2500,759,1741,0,0.3104,0.3036,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.3,4,2500,1.25,1.8895,-0.6395,-51.161,2500,767,1733,0,0.318,0.3068,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.3,5,2500,1.25,1.9149,-0.6649,-53.191,2500,713,1787,0,0.2916,0.2852,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.3,6,2500,1.25,1.8975,-0.6475,-51.8,2500,750,1750,0,0.3164,0.3,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.5,0,2500,1.25,1.8009,-0.5509,-44.072,2500,998,1502,0,0.2876,0.3992,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.5,1,2500,1.25,1.7568,-0.5068,-40.544,2500,1096,1404,0,0.3124,0.4384,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.5,2,2500,1.25,1.7874,-0.5374,-42.992,2500,1028,1472,0,0.2944,0.4112,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.5,3,2500,1.25,1.7924,-0.5424,-43.388,2500,1017,1483,0,0.2956,0.4068,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.5,4,2500,1.25,1.7888,-0.5388,-43.1,2500,1025,1475,0,0.2912,0.41,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.5,5,2500,1.25,1.7906,-0.5406,-43.244,2500,1021,1479,0,0.3016,0.4084,0
0.3,tail_heavy,0.5,0.25,1.0,blind,0.5,6,2500,1.25,1.7708,-0.5208,-41.66,2500,1065,1435,0,0.3032,0.426,0
0.3,tail_heavy,0.5,0.25,2.0,blind,0.2,0,2500,1.25,2.7766,-1.5266,-122.125,2500,538,1962,0,0.2876,0.2152,0
0.3,tail_heavy,0.5,0.25,2.0,blind,0.2,1,2500,1.25,2.7766,-1.5266,-122.125,2500,538,1962,0,0.2996,0.2152,0
0.3,tail_heavy,0.5,0.25,2.0,blind,0.2,2,2500,1.25,2.7748,-1.5248,-121.984,2500,540,1960,0,0.3096,0.216,0
0.3,tail_heavy,0.5,0.25,2.0,blind,0.2,3,2500,1.25,2.7651,-1.5151,-121.21,2500,551,1949,0,0.2964,0.2204,0
0.3,tail_heavy,0.5,0.25,2.0,blind,0.2,4,2500,1.25,2.7924,-1.5424,-123.392,2500,520,1980,0,0.3136,0.208,0
0.3,tail_heavy,0.5,0.25,2.0,blind,0.2,5,2500,1.25,2.7678,-1.5178,-121.421,2500,548,1952,0,0.308,0.2192,0
